ID_Full	Locus	orig_Locus	ID	Haplotype	type	longest_ATG_ORF_aa	start_gene	genes_spanned	start_nt0	end_nt0	start_KCON_nt0	frame0	end_reason	sequence_bases	noncanonical_bases	alignment_path
NA21106_hap2_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	NA21106	h2	type2	248	gag	gag	1515	2259	1528	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
NA21110_hap1_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	NA21110	h1	type2	263	pol	pol	4686	5475	4604	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
NA21110_hap2_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	NA21110	h2	type2	248	gag	gag	1515	2259	1528	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
NA21144_hap1_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	NA21144	h1	type2	263	pol	pol	4686	5475	4604	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
NA21144_hap2_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	NA21144	h2	type2	248	gag	gag	1515	2259	1528	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
NA21309_mat_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	NA21309	mat	type2	263	pol	pol	4686	5475	4604	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
NA21309_pat_hprc_r2_v1.0.1_HML-2_19q13.12b	HML-2_19q13.12b	HML-2_19q13.12b	NA21309	pat	type2	248	gag	gag	1515	2259	1528	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
NA21487_h1_HML-2_19q13.12b_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_19q13.12b	HML-2_19q13.12b	NA21487	h1	type2	263	pol	pol	4686	5475	4604	0	stop_codon	9443	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
NA21487_h2_HML-2_19q13.12b_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_19q13.12b	HML-2_19q13.12b	NA21487	h2	type2	263	pol	pol	4686	5475	4604	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
NA24385_h1_HML-2_19q13.12b_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_19q13.12b	HML-2_19q13.12b	NA24385	h1	type2	263	pol	pol	4686	5475	4604	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
NA24385_h2_HML-2_19q13.12b_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_19q13.12b	HML-2_19q13.12b	NA24385	h2	type2	248	gag	gag	1515	2259	1528	0	stop_codon	9519	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_19q13.12b/HML-2_19q13.12b_all_haplotypes_aligned_type2_KCON.fasta
HG00096_h1_HML-2_1p31.1a_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_1p31.1a	HML-2_1p31.1a	HG00096	h1	type1	451	pol	pol	4126	5479	4130	1	stop_codon	9185	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00096_h2_HML-2_1p31.1a_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_1p31.1a	HML-2_1p31.1a	HG00096	h2	type1	531	pol	pol-env	5485	7078	5486	1	stop_codon	9186	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00097_hap1_hprc_r2_v1.0.1_HML-2_1p31.1a	HML-2_1p31.1a	HML-2_1p31.1a	HG00097	h1	type1	531	pol	pol-env	5485	7078	5486	1	stop_codon	9186	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00097_hap2_hprc_r2_v1.0.1_HML-2_1p31.1a	HML-2_1p31.1a	HML-2_1p31.1a	HG00097	h2	type1	531	pol	pol-env	5485	7078	5486	1	stop_codon	9186	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00099_hap1_hprc_r2_v1.0.1_HML-2_1p31.1a	HML-2_1p31.1a	HML-2_1p31.1a	HG00099	h1	type1	451	pol	pol	4126	5479	4130	1	stop_codon	9185	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00099_hap2_hprc_r2_v1.0.1_HML-2_1p31.1a	HML-2_1p31.1a	HML-2_1p31.1a	HG00099	h2	type1	451	pol	pol	4126	5479	4130	1	stop_codon	9185	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00126_hap1_hprc_r2_v1.0.1_HML-2_1p31.1a	HML-2_1p31.1a	HML-2_1p31.1a	HG00126	h1	type1	451	pol	pol	4126	5479	4130	1	stop_codon	9185	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00126_hap2_hprc_r2_v1.0.1_HML-2_1p31.1a	HML-2_1p31.1a	HML-2_1p31.1a	HG00126	h2	type1	451	pol	pol	4126	5479	4130	1	stop_codon	9185	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00128_hap1_hprc_r2_v1.0.1_HML-2_1p31.1a	HML-2_1p31.1a	HML-2_1p31.1a	HG00128	h1	type1	451	pol	pol	4126	5479	4130	1	stop_codon	9185	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00128_hap2_hprc_r2_v1.0.1_HML-2_1p31.1a	HML-2_1p31.1a	HML-2_1p31.1a	HG00128	h2	type1	531	pol	pol-env	5479	7072	5486	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00133_hap1_hprc_r2_v1.0.1_HML-2_1p31.1a	HML-2_1p31.1a	HML-2_1p31.1a	HG00133	h1	type1	451	pol	pol	4126	5479	4130	1	stop_codon	9185	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00133_hap2_hprc_r2_v1.0.1_HML-2_1p31.1a	HML-2_1p31.1a	HML-2_1p31.1a	HG00133	h2	type1	451	pol	pol	4126	5479	4130	1	stop_codon	9185	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00140_hap1_hprc_r2_v1.0.1_HML-2_1p31.1a	HML-2_1p31.1a	HML-2_1p31.1a	HG00140	h1	type1	531	pol	pol-env	5485	7078	5486	1	stop_codon	9186	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00140_hap2_hprc_r2_v1.0.1_HML-2_1p31.1a	HML-2_1p31.1a	HML-2_1p31.1a	HG00140	h2	type1	531	pol	pol-env	5485	7078	5486	1	stop_codon	9186	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00146_hap1_hprc_r2_v1.0.1_HML-2_1p31.1a	HML-2_1p31.1a	HML-2_1p31.1a	HG00146	h1	type1	531	pol	pol-env	5485	7078	5486	1	stop_codon	9186	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00146_hap2_hprc_r2_v1.0.1_HML-2_1p31.1a	HML-2_1p31.1a	HML-2_1p31.1a	HG00146	h2	type1	531	pol	pol-env	5485	7078	5486	1	stop_codon	9186	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00171_h1_HML-2_1p31.1a_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_1p31.1a	HML-2_1p31.1a	HG00171	h1	type1	531	pol	pol-env	5485	7078	5486	1	stop_codon	9186	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00171_h2_HML-2_1p31.1a_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_1p31.1a	HML-2_1p31.1a	HG00171	h2	type1	451	pol	pol	4126	5479	4130	1	stop_codon	9185	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00232_hap1_hprc_r2_v1.0.1_HML-2_1p31.1a	HML-2_1p31.1a	HML-2_1p31.1a	HG00232	h1	type1	451	pol	pol	4126	5479	4130	1	stop_codon	9185	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00232_hap2_hprc_r2_v1.0.1_HML-2_1p31.1a	HML-2_1p31.1a	HML-2_1p31.1a	HG00232	h2	type1	531	pol	pol-env	5483	7076	5486	2	stop_codon	9184	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00235_hap1_hprc_r2_v1.0.1_HML-2_1p31.1a	HML-2_1p31.1a	HML-2_1p31.1a	HG00235	h1	type1	531	pol	pol-env	5479	7072	5486	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00235_hap2_hprc_r2_v1.0.1_HML-2_1p31.1a	HML-2_1p31.1a	HML-2_1p31.1a	HG00235	h2	type1	531	pol	pol-env	5485	7078	5486	1	stop_codon	9186	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00253_hap1_hprc_r2_v1.0.1_HML-2_1p31.1a	HML-2_1p31.1a	HML-2_1p31.1a	HG00253	h1	type1	451	pol	pol	4126	5479	4130	1	stop_codon	9185	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00253_hap2_hprc_r2_v1.0.1_HML-2_1p31.1a	HML-2_1p31.1a	HML-2_1p31.1a	HG00253	h2	type1	451	pol	pol	4126	5479	4130	1	stop_codon	9185	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00268_h1_HML-2_1p31.1a_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_1p31.1a	HML-2_1p31.1a	HG00268	h1	type1	531	pol	pol-env	5485	7078	5486	1	stop_codon	9186	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00268_h2_HML-2_1p31.1a_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_1p31.1a	HML-2_1p31.1a	HG00268	h2	type1	530	pol	pol-env	5479	7069	5486	1	stop_codon	9177	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00272_hap1_hprc_r2_v1.0.1_HML-2_1p31.1a	HML-2_1p31.1a	HML-2_1p31.1a	HG00272	h1	type1	531	pol	pol-env	5485	7078	5486	1	stop_codon	9186	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00272_hap2_hprc_r2_v1.0.1_HML-2_1p31.1a	HML-2_1p31.1a	HML-2_1p31.1a	HG00272	h2	type1	451	pol	pol	4126	5479	4130	1	stop_codon	9185	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00280_hap1_hprc_r2_v1.0.1_HML-2_1p31.1a	HML-2_1p31.1a	HML-2_1p31.1a	HG00280	h1	type1	531	pol	pol-env	5479	7072	5486	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00280_hap2_hprc_r2_v1.0.1_HML-2_1p31.1a	HML-2_1p31.1a	HML-2_1p31.1a	HG00280	h2	type1	531	pol	pol-env	5479	7072	5486	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00290_hap1_hprc_r2_v1.0.1_HML-2_1p31.1a	HML-2_1p31.1a	HML-2_1p31.1a	HG00290	h1	type1	531	pol	pol-env	5485	7078	5486	1	stop_codon	9186	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00290_hap2_hprc_r2_v1.0.1_HML-2_1p31.1a	HML-2_1p31.1a	HML-2_1p31.1a	HG00290	h2	type1	531	pol	pol-env	5479	7072	5486	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00320_hap1_hprc_r2_v1.0.1_HML-2_1p31.1a	HML-2_1p31.1a	HML-2_1p31.1a	HG00320	h1	type1	531	pol	pol-env	5485	7078	5486	1	stop_codon	9186	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00320_hap2_hprc_r2_v1.0.1_HML-2_1p31.1a	HML-2_1p31.1a	HML-2_1p31.1a	HG00320	h2	type1	531	pol	pol-env	5485	7078	5486	1	stop_codon	9186	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00321_hap1_hprc_r2_v1.0.1_HML-2_1p31.1a	HML-2_1p31.1a	HML-2_1p31.1a	HG00321	h1	type1	531	pol	pol-env	5485	7078	5486	1	stop_codon	9186	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00321_hap2_hprc_r2_v1.0.1_HML-2_1p31.1a	HML-2_1p31.1a	HML-2_1p31.1a	HG00321	h2	type1	451	pol	pol	4126	5479	4130	1	stop_codon	9185	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00323_hap1_hprc_r2_v1.0.1_HML-2_1p31.1a	HML-2_1p31.1a	HML-2_1p31.1a	HG00323	h1	type1	531	pol	pol-env	5485	7078	5486	1	stop_codon	9186	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00323_hap2_hprc_r2_v1.0.1_HML-2_1p31.1a	HML-2_1p31.1a	HML-2_1p31.1a	HG00323	h2	type1	531	pol	pol-env	5485	7078	5486	1	stop_codon	9186	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00329_hap1_hprc_r2_v1.0.1_HML-2_1p31.1a	HML-2_1p31.1a	HML-2_1p31.1a	HG00329	h1	type1	531	pol	pol-env	5479	7072	5486	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00329_hap2_hprc_r2_v1.0.1_HML-2_1p31.1a	HML-2_1p31.1a	HML-2_1p31.1a	HG00329	h2	type1	531	pol	pol-env	5485	7078	5486	1	stop_codon	9186	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00344_hap1_hprc_r2_v1.0.1_HML-2_1p31.1a	HML-2_1p31.1a	HML-2_1p31.1a	HG00344	h1	type1	531	pol	pol-env	5485	7078	5486	1	stop_codon	9186	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00344_hap2_hprc_r2_v1.0.1_HML-2_1p31.1a	HML-2_1p31.1a	HML-2_1p31.1a	HG00344	h2	type1	531	pol	pol-env	5485	7078	5486	1	stop_codon	9186	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00350_hap1_hprc_r2_v1.0.1_HML-2_1p31.1a	HML-2_1p31.1a	HML-2_1p31.1a	HG00350	h1	type1	531	pol	pol-env	5485	7078	5486	1	stop_codon	9186	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00350_hap2_hprc_r2_v1.0.1_HML-2_1p31.1a	HML-2_1p31.1a	HML-2_1p31.1a	HG00350	h2	type1	451	pol	pol	4126	5479	4130	1	stop_codon	9185	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00358_h1_HML-2_1p31.1a_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_1p31.1a	HML-2_1p31.1a	HG00358	h1	type1	451	pol	pol	4126	5479	4130	1	stop_codon	9185	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00358_h2_HML-2_1p31.1a_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_1p31.1a	HML-2_1p31.1a	HG00358	h2	type1	531	pol	pol-env	5485	7078	5486	1	stop_codon	9186	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00408_mat_hprc_r2_v1.0.1_HML-2_1p31.1a	HML-2_1p31.1a	HML-2_1p31.1a	HG00408	mat	type1	531	pol	pol-env	5483	7076	5486	2	stop_codon	9184	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00408_pat_hprc_r2_v1.0.1_HML-2_1p31.1a	HML-2_1p31.1a	HML-2_1p31.1a	HG00408	pat	type1	451	pol	pol	4126	5479	4130	1	stop_codon	9185	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00423_mat_hprc_r2_v1.0.1_HML-2_1p31.1a	HML-2_1p31.1a	HML-2_1p31.1a	HG00423	mat	type1	451	pol	pol	4126	5479	4130	1	stop_codon	9185	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00438_mat_hprc_r2_v1.0.1_HML-2_1p31.1a	HML-2_1p31.1a	HML-2_1p31.1a	HG00438	mat	type1	451	pol	pol	4126	5479	4130	1	stop_codon	9185	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00438_pat_hprc_r2_v1.0.1_HML-2_1p31.1a	HML-2_1p31.1a	HML-2_1p31.1a	HG00438	pat	type1	531	pol	pol-env	5485	7078	5486	1	stop_codon	9186	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG005_mat_hprc_r2_v1.0.1_HML-2_1p31.1a	HML-2_1p31.1a	HML-2_1p31.1a	HG005	mat	type1	451	pol	pol	4126	5479	4130	1	stop_codon	9185	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG005_pat_hprc_r2_v1.0.1_HML-2_1p31.1a	HML-2_1p31.1a	HML-2_1p31.1a	HG005	pat	type1	451	pol	pol	4126	5479	4130	1	stop_codon	9185	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00512_h1_HML-2_1p31.1a_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_1p31.1a	HML-2_1p31.1a	HG00512	h1	type1	451	pol	pol	4126	5479	4130	1	stop_codon	9217	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00512_h2_HML-2_1p31.1a_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_1p31.1a	HML-2_1p31.1a	HG00512	h2	type1	451	pol	pol	4126	5479	4130	1	stop_codon	9185	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00513_h1_HML-2_1p31.1a_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_1p31.1a	HML-2_1p31.1a	HG00513	h1	type1	451	pol	pol	4126	5479	4130	1	stop_codon	9185	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00513_h2_HML-2_1p31.1a_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_1p31.1a	HML-2_1p31.1a	HG00513	h2	type1	451	pol	pol	4126	5479	4130	1	stop_codon	9185	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00514_h1_HML-2_1p31.1a_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_1p31.1a	HML-2_1p31.1a	HG00514	h1	type1	451	pol	pol	4126	5479	4130	1	stop_codon	9185	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00514_h2_HML-2_1p31.1a_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_1p31.1a	HML-2_1p31.1a	HG00514	h2	type1	451	pol	pol	4126	5479	4130	1	stop_codon	9217	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00544_mat_hprc_r2_v1.0.1_HML-2_1p31.1a	HML-2_1p31.1a	HML-2_1p31.1a	HG00544	mat	type1	451	pol	pol	4126	5479	4130	1	stop_codon	9185	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00544_pat_hprc_r2_v1.0.1_HML-2_1p31.1a	HML-2_1p31.1a	HML-2_1p31.1a	HG00544	pat	type1	531	pol	pol-env	5485	7078	5486	1	stop_codon	9186	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00558_mat_hprc_r2_v1.0.1_HML-2_1p31.1a	HML-2_1p31.1a	HML-2_1p31.1a	HG00558	mat	type1	451	pol	pol	4126	5479	4130	1	stop_codon	9185	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00558_pat_hprc_r2_v1.0.1_HML-2_1p31.1a	HML-2_1p31.1a	HML-2_1p31.1a	HG00558	pat	type1	531	pol	pol-env	5483	7076	5486	2	stop_codon	9184	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00597_mat_hprc_r2_v1.0.1_HML-2_1p31.1a	HML-2_1p31.1a	HML-2_1p31.1a	HG00597	mat	type1	451	pol	pol	4126	5479	4130	1	stop_codon	9185	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00597_pat_hprc_r2_v1.0.1_HML-2_1p31.1a	HML-2_1p31.1a	HML-2_1p31.1a	HG00597	pat	type1	451	pol	pol	4127	5480	4130	2	stop_codon	9186	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00609_mat_hprc_r2_v1.0.1_HML-2_1p31.1a	HML-2_1p31.1a	HML-2_1p31.1a	HG00609	mat	type1	451	pol	pol	4126	5479	4130	1	stop_codon	9185	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00609_pat_hprc_r2_v1.0.1_HML-2_1p31.1a	HML-2_1p31.1a	HML-2_1p31.1a	HG00609	pat	type1	451	pol	pol	4126	5479	4130	1	stop_codon	9185	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
HG00621_mat_hprc_r2_v1.0.1_HML-2_1p31.1a	HML-2_1p31.1a	HML-2_1p31.1a	HG00621	mat	type1	451	pol	pol	4126	5479	4130	1	stop_codon	9185	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_1p31.1a/HML-2_1p31.1a_all_haplotypes_aligned_type1_KCON.fasta
