ID_Full	ID	Haplotype	Source_Identifier	orig_Locus	Locus	public_cohort	input_analysis_include	input_analysis_exclusion_reason	verified_biological_family	retained_role	primary_HML2_exclusion_reason	published_locus	publication_source	publication_figure_panel	identity_query_record	identity_query_sha256	sequence_identity	query_coverage	crosswalk_evidence
NA19776_hap2_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	NA19776	h2	NA19776#2#JBIRDC010000048.1:7953930-7963501	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
NA19835_hap1_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	NA19835	h1	NA19835#1#JBIRCZ010000047.1:7964495-7974062	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
NA19835_hap2_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	NA19835	h2	NA19835#2#JBIRDA010000016.1:8048627-8058191	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
NA19836_h1_HML-2_17p13.1_hg38_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_0	NA19836	h1	NA19836#1#haplotype1-0000030#0:18661029-18698648	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
NA19836_h2_HML-2_17p13.1_hg38_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_0	NA19836	h2	NA19836#2#haplotype2-0000148#0:75411830-75449467	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
NA19909_hap1_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	NA19909	h1	NA19909#1#CM094127.1:7971333-7980899	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
NA19909_hap2_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	NA19909	h2	NA19909#2#CM094140.1:7957027-7966594	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
NA19983_h1_HML-2_17p13.1_hg38_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_0	NA19983	h1	NA19983#1#haplotype1-0000016#0:7957868-7995478	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
NA19983_h2_HML-2_17p13.1_hg38_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_0	NA19983	h2	NA19983#2#haplotype2-0000112#0:7948636-7986226	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
NA20129_mat_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	NA20129	mat	NA20129#2#JAHEPD020000012.1:7981797-7991351	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
NA20129_pat_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	NA20129	pat	NA20129#1#JAHEPE020000059.1:7983529-7993093	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
NA20282_hap1_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	NA20282	h1	NA20282#1#CM094277.1:7962601-7972165	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
NA20282_hap2_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	NA20282	h2	NA20282#2#CM094285.1:7973573-7983148	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
NA20346_hap1_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	NA20346	h1	NA20346#1#JBIRDR010000010.1:7970600-7980154	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
NA20346_hap2_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	NA20346	h2	NA20346#2#JBIRDS010000059.1:7993735-8003299	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
NA20355_h1_HML-2_17p13.1_hg38_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_0	NA20355	h1	NA20355#1#haplotype1-0000027#0:66962502-67000090	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
NA20355_h2_HML-2_17p13.1_hg38_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_0	NA20355	h2	NA20355#2#haplotype2-0000172#0:7938452-7976119	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
NA20503_hap1_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	NA20503	h1	NA20503#1#CM102469.1:7959528-7969098	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
NA20503_hap2_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	NA20503	h2	NA20503#2#CM102486.1:7961573-7971140	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
NA20509_h1_HML-2_17p13.1_hg38_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_0	NA20509	h1	NA20509#1#haplotype1-0000005#0:39843664-39881330	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
NA20509_h2_HML-2_17p13.1_hg38_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_0	NA20509	h2	NA20509#2#haplotype2-0000076#0:37135872-37173494	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
NA20752_hap1_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	NA20752	h1	NA20752#1#JBJUVQ010000011.1:7946348-7955912	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
NA20752_hap2_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	NA20752	h2	NA20752#2#CM099790.1:7985135-7994706	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
NA20762_hap1_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	NA20762	h1	NA20762#1#CM102520.1:7965424-7974987	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
NA20762_hap2_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	NA20762	h2	NA20762#2#CM102536.1:7990679-8000243	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
NA20799_hap1_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	NA20799	h1	NA20799#1#CM098694.1:7954489-7964053	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
NA20799_hap2_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	NA20799	h2	NA20799#2#CM098724.1:7985628-7995195	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
NA20805_hap1_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	NA20805	h1	NA20805#1#JBIEBZ010000051.1:7983869-7993434	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
NA20805_hap2_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	NA20805	h2	NA20805#2#JBIECA010000023.1:7961015-7970586	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
NA20806_hap1_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	NA20806	h1	NA20806#1#CM102450.1:7971347-7980911	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
NA20806_hap2_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	NA20806	h2	NA20806#2#CM102504.1:7969200-7978767	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
NA20809_hap1_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	NA20809	h1	NA20809#1#JBIRDZ010000005.1:8041666-8051230	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
NA20809_hap2_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	NA20809	h2	NA20809#2#JBIREA010000017.1:7977216-7986780	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
NA20827_hap1_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	NA20827	h1	NA20827#1#CM102554.1:7531936-7541505	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
NA20827_hap2_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	NA20827	h2	NA20827#2#CM102575.1:7522259-7531829	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
NA20847_h1_HML-2_17p13.1_hg38_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_0	NA20847	h1	NA20847#1#haplotype1-0000029#0:37390925-37428557	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
NA20847_h2_HML-2_17p13.1_hg38_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_0	NA20847	h2	NA20847#2#haplotype2-0000135#0:2172988-2210941	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
NA20850_hap1_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	NA20850	h1	NA20850#1#JBIRDV010000050.1:7976115-7985669	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
NA20850_hap2_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	NA20850	h2	NA20850#2#JBIRDW010000055.1:7959396-7968960	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
NA20870_hap1_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	NA20870	h1	NA20870#1#JBHIJK010000015.1:7968237-7977801	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
NA20870_hap2_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	NA20870	h2	NA20870#2#JBHIJL010000012.1:7966281-7975853	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
NA20905_hap1_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	NA20905	h1	NA20905#1#JBHDWY010000016.1:7988941-7998505	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
NA20905_hap2_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	NA20905	h2	NA20905#2#CM087514.1:7974858-7984412	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
NA21093_hap1_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	NA21093	h1	NA21093#1#JBHIJC010000010.1:7953789-7963353	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
NA21093_hap2_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	NA21093	h2	NA21093#2#JBHIJD010000057.1:7965995-7975559	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
