region	focal_tip	candidate_pool	other_tip	tree_distance	nearest
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	21p13__hap2__n22	0.012127948819346621	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	15p13a__hap2__n11	0.01306897202836706	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	4p16.3a__hap2__n9	0.023649712670975417	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	4p16.3a__hap1__n10	0.029810893759726308	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	4q13.2__hap1__n85	0.08291854020315205	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	4q13.2__hap2__n65	0.08392404062655065	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	5q33.2__hap1__n356	0.10254166840272053	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	9q34.11__hap1__n413	0.10477418350174893	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	5q33.2__hap2__n50	0.10499504179457736	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	9q34.11__hap2__n22	0.10619607959724361	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	8q11.21__hap1__n328	0.1203744804184427	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	8q11.21__hap2__n142	0.12111099352975088	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	8q24.3c__hap2__n52	0.12674613007899363	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	6q11.1__hap1__n159	0.12695304214471875	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	8q24.3c__hap1__n185	0.12704928130903248	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	12q24.33__hap1__n62	0.12721152390554052	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	4p16.3c__hap2__n79	0.1281203772999513	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	12q24.33__hap2__n14	0.12833037584910734	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	6q11.1__hap2__n113	0.12838817764647398	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	4p16.3c__hap1__n125	0.12967616107930907	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	4p16.1b__hap1__n114	0.13358075805774902	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	4p16.1b__hap2__n96	0.13523520448845594	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	14q11.2__hap2__n26	0.13603630399168992	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	14q11.2__hap1__n49	0.13725182465226465	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	4p16.1a__hap2__n84	0.13783678364833854	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	4p16.1a__hap1__n177	0.13936733329591572	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	3p12.3__hap1__n159	0.1417662246129826	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	3p12.3__hap2__n53	0.14352814014988352	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	8p23.1d__hap1__n106	0.14358959597142598	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	8p23.1e__hap1__n153	0.14358959597142598	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	8p23.1c__hap1__n114	0.1439212974882464	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	8p23.1d__hap2__n34	0.14494933080818434	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	8p23.1e__hap2__n34	0.14494933080818434	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	8p23.1b__hap1__n59	0.14579615144182845	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	11p15.4__hap1__n117	0.1465437629548061	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	8p23.1b__hap2__n40	0.14762988532980945	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	11p15.4__hap2__n98	0.14853360596617743	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	8p23.1c__hap2__n18	0.14989611991375185	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	1p36.21c__hap1__n249	0.15127822506809468	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	6p21.1__hap1__n319	0.15163627564756121	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	1p36.21c__hap2__n48	0.15234938799060724	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	6p21.1__hap2__n60	0.15490610290609125	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	1q24.1__hap1__n335	0.15644950465728616	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	1p36.21b__hap2__n60	0.15714934677874803	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	1p36.21b__hap1__n147	0.15730762976846463	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	7q11.21__hap2__n66	0.15795803760889232	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	7q11.21__hap1__n350	0.1580218408382285	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	14q32.33__hap1__n46	0.15893914559740116	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	14q32.33__hap2__n1	0.16008109814487492	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	11p15.4b__hap1__n389	0.16088325830950434	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	1q24.1__hap2__n4	0.16116641483344057	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	11p15.4b__hap2__n59	0.1625439638076657	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	1p36.21a__hap1__n306	0.16995088478644643	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	1p36.21a__hap2__n10	0.17116575923275135	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	1q43__hap1__n143	0.17792554298355046	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	1q43__hap2__n126	0.1788055095380966	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	22q11.23__hap1__n95	0.17950005538611044	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	22q11.23__hap2__n67	0.17979503751382098	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	9q34.3__hap1__n196	0.19469251797915935	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	9q34.3__hap2__n131	0.19558256868814794	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	1p34.3__hap1__n2	0.19978740182833982	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	19q13.42__hap2__n80	0.21398702876766812	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	19q13.42__hap1__n382	0.21569016792473153	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	11q12.3__hap1__n361	0.21727702337899332	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	11q12.3__hap2__n65	0.21752189823277868	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	19q13.12b__hap1__n245	0.2213717336789201	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	6p22.1__hap2__n116	0.2213999828455722	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	6p22.1__hap1__n169	0.22176828882392588	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	19q13.12b__hap2__n81	0.22282205777943428	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	1p31.1a__hap1__n173	0.22388433753125586	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	19p12a__hap1__n256	0.22544517714182333	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	4q32.3__hap1__n157	0.22657111220297585	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	19p12a__hap2__n111	0.2265762393971965	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	3p25.3__hap1__n279	0.2267625203723582	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	4q32.3__hap2__n141	0.22737842034003575	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	3p25.3__hap2__n49	0.22785459446701095	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	19p12e__hap1__n315	0.22811005769600404	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	1p31.1a__hap2__n106	0.2287140931749911	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	19p12e__hap2__n93	0.22899239555205547	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	10p14__hap1__n252	0.2312294258497925	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	1q32.2__hap2__n12	0.23280503749383807	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	1q32.2__hap1__n331	0.23329174577667047	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	10p14__hap2__n42	0.23605072995978948	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	11q23.3__hap1__n159	0.23982135211034972	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	12q14.1__hap2__n127	0.24190869150456484	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	12q14.1__hap1__n260	0.2419284239611356	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	3q13.2__hap1__n261	0.24204401513328108	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	3q13.2__hap2__n32	0.24206274735305705	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	10q24.2__hap2__n114	0.24210695468751106	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	11q23.3__hap2__n147	0.24214194247816848	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	8q11.23_new__hap1__n465	0.2427547786723705	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	10q24.2__hap1__n189	0.24301304728047637	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	8q11.23_new__hap2__n9	0.24381048830894675	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	5q11.2__hap1__n331	0.24403570946542824	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	16p11.2__hap2__n30	0.2442823814399841	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	16p11.2__hap1__n315	0.24436669322640142	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	19p12d__hap1__n264	0.24464983511864216	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	11q22.1__hap2__n88	0.2450116353288449	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	10p12.1__hap2__n81	0.2451164967977722	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	4q32.1__hap2__n78	0.24512242321165068	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	5q11.2__hap2__n108	0.24512474387818264	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	19p12d__hap2__n193	0.2454987677687609	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	7p22.1__hap1__n93	0.24577910650290224	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	1p31.1b__hap1__n97	0.2460619454962921	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	1p31.1b__hap2__n72	0.24606240172015745	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	10p12.1__hap1__n269	0.24616697811856503	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	3q27.2__hap2__n56	0.2461841427427518	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	22q11.21__hap1__n99	0.24627630393049058	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	22q11.21__hap2__n35	0.24631893295414437	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	Xq21.33__hap1__n3	0.24648293649526243	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	7p22.1__hap2__n81	0.24681317567088537	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	19q12__hap1__n314	0.24689134080004954	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	3q27.2__hap1__n242	0.24707527231105894	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	4q32.1__hap1__n132	0.24721287638048395	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	6q14.1__hap2__n106	0.24733099378500775	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	3q12.3__hap2__n105	0.24759214744808922	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	3q12.3__hap1__n184	0.24793123946949217	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	11q22.1__hap1__n160	0.24819059934359733	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	2q21.1__hap2__n143	0.24824243355990885	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	6q14.1__hap1__n152	0.24837801394788878	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	12q13.2__hap1__n216	0.24845745618378337	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	19p13.3__hap1__n107	0.24849660865887688	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	12q13.2__hap2__n61	0.24849902685936986	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	8q24.3a__hap2__n159	0.2489807013020314	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	2q21.1__hap1__n236	0.24931760407194117	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	5q33.3__hap1__n307	0.2496321758551952	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	8q24.3a__hap1__n174	0.24976423376284837	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	19q12__hap2__n40	0.24981926391026335	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	19p12b__hap1__n57	0.2502590797020157	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	8p23.1a_hg38__hap1__n25	0.2504324360808872	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	1q23.3__hap1__n195	0.250534273571264	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	5q33.3__hap2__n53	0.25062898790306865	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	1q22__hap1__n256	0.2507968010324249	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	1q22__hap2__n40	0.2508043028138888	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	19p12c__hap1__n69	0.25082409321292065	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	19p12c__hap2__n62	0.25087705049205955	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	8p23.1a_hg38__hap2__n4	0.25116305534132777	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	19p12b__hap2__n3	0.2511973031531996	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	15p13b__hap2__n5	0.2512811000017522	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	19p13.3__hap2__n70	0.25131922470099327	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	1q23.3__hap2__n71	0.25165982230300277	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	5p13.3__hap1__n245	0.25175455297000726	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	15p13b__hap1__n9	0.2518568072208373	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	13p13__hap1__n7	0.25299395455652574	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	5p13.3__hap2__n147	0.2536399318907591	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	5p12__hap1__n225	0.2548795559468269	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	21q21.1__hap1__n82	0.25498065598759617	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	21q21.1__hap2__n31	0.2560361236846069	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	5p12__hap2__n175	0.25605804554358386	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	13p13__hap2__n4	0.2562479377271555	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	3q21.2__hap1__n194	0.2586742349696769	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	3q21.2__hap2__n63	0.25999012688422857	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	19q13.41__hap1__n201	0.26989028168731927	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	19q13.41__hap2__n133	0.2703479092228501	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	12p11.21__hap2__n103	0.27887051105761895	0
LTR	4q35.2_hg38__hap1__n61	all_retained_loci	12p11.21__hap1__n345	0.2798362555750932	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	15p13a__hap1__n12	0.005526700414993569	1
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	22p13__hap1__n16	0.00732791977386399	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	22p13__hap2__n15	0.007508128355880876	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	21p13__hap1__n28	0.008341326170217052	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	21p13__hap2__n22	0.012127948819346621	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	15p13a__hap2__n11	0.01306897202836706	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	4p16.3a__hap2__n9	0.023649712670975417	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	4p16.3a__hap1__n10	0.029810893759726308	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	4q13.2__hap1__n85	0.08291854020315205	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	4q13.2__hap2__n65	0.08392404062655065	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	5q33.2__hap1__n356	0.10254166840272053	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	9q34.11__hap1__n413	0.10477418350174893	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	5q33.2__hap2__n50	0.10499504179457736	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	9q34.11__hap2__n22	0.10619607959724361	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	8q11.21__hap1__n328	0.1203744804184427	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	8q11.21__hap2__n142	0.12111099352975088	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	8q24.3c__hap2__n52	0.12674613007899363	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	6q11.1__hap1__n159	0.12695304214471875	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	8q24.3c__hap1__n185	0.12704928130903248	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	4p16.3c__hap2__n79	0.1281203772999513	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	6q11.1__hap2__n113	0.12838817764647398	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	4p16.3c__hap1__n125	0.12967616107930907	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	4p16.1b__hap1__n114	0.13358075805774902	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	4p16.1b__hap2__n96	0.13523520448845594	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	4p16.1a__hap2__n84	0.13783678364833854	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	4p16.1a__hap1__n177	0.13936733329591572	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	3p12.3__hap1__n159	0.1417662246129826	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	3p12.3__hap2__n53	0.14352814014988352	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	8p23.1d__hap1__n106	0.14358959597142598	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	8p23.1e__hap1__n153	0.14358959597142598	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	8p23.1c__hap1__n114	0.1439212974882464	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	8p23.1d__hap2__n34	0.14494933080818434	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	8p23.1e__hap2__n34	0.14494933080818434	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	8p23.1b__hap1__n59	0.14579615144182845	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	11p15.4__hap1__n117	0.1465437629548061	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	8p23.1b__hap2__n40	0.14762988532980945	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	11p15.4__hap2__n98	0.14853360596617743	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	8p23.1c__hap2__n18	0.14989611991375185	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	1p36.21c__hap1__n249	0.15127822506809468	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	6p21.1__hap1__n319	0.15163627564756121	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	1p36.21c__hap2__n48	0.15234938799060724	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	6p21.1__hap2__n60	0.15490610290609125	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	1q24.1__hap1__n335	0.15644950465728616	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	1p36.21b__hap2__n60	0.15714934677874803	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	1p36.21b__hap1__n147	0.15730762976846463	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	14q32.33__hap1__n46	0.15893914559740116	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	14q32.33__hap2__n1	0.16008109814487492	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	1q24.1__hap2__n4	0.16116641483344057	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	1p36.21a__hap1__n306	0.16995088478644643	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	1p36.21a__hap2__n10	0.17116575923275135	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	22q11.23__hap1__n95	0.17950005538611044	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	22q11.23__hap2__n67	0.17979503751382098	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	9q34.3__hap1__n196	0.19469251797915935	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	9q34.3__hap2__n131	0.19558256868814794	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	19q13.42__hap2__n80	0.21398702876766812	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	19q13.42__hap1__n382	0.21569016792473153	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	11q12.3__hap1__n361	0.21727702337899332	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	11q12.3__hap2__n65	0.21752189823277868	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	19q13.12b__hap1__n245	0.2213717336789201	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	6p22.1__hap2__n116	0.2213999828455722	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	6p22.1__hap1__n169	0.22176828882392588	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	19q13.12b__hap2__n81	0.22282205777943428	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	1p31.1a__hap1__n173	0.22388433753125586	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	19p12a__hap1__n256	0.22544517714182333	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	19p12a__hap2__n111	0.2265762393971965	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	1p31.1a__hap2__n106	0.2287140931749911	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	10p14__hap1__n252	0.2312294258497925	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	10p14__hap2__n42	0.23605072995978948	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	11q23.3__hap1__n159	0.23982135211034972	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	12q14.1__hap2__n127	0.24190869150456484	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	12q14.1__hap1__n260	0.2419284239611356	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	3q13.2__hap1__n261	0.24204401513328108	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	3q13.2__hap2__n32	0.24206274735305705	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	10q24.2__hap2__n114	0.24210695468751106	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	11q23.3__hap2__n147	0.24214194247816848	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	8q11.23_new__hap1__n465	0.2427547786723705	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	10q24.2__hap1__n189	0.24301304728047637	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	8q11.23_new__hap2__n9	0.24381048830894675	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	11q22.1__hap2__n88	0.2450116353288449	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	10p12.1__hap2__n81	0.2451164967977722	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	7p22.1__hap1__n93	0.24577910650290224	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	10p12.1__hap1__n269	0.24616697811856503	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	3q27.2__hap2__n56	0.2461841427427518	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	22q11.21__hap1__n99	0.24627630393049058	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	22q11.21__hap2__n35	0.24631893295414437	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	Xq21.33__hap1__n3	0.24648293649526243	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	7p22.1__hap2__n81	0.24681317567088537	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	19q12__hap1__n314	0.24689134080004954	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	3q27.2__hap1__n242	0.24707527231105894	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	6q14.1__hap2__n106	0.24733099378500775	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	3q12.3__hap2__n105	0.24759214744808922	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	3q12.3__hap1__n184	0.24793123946949217	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	11q22.1__hap1__n160	0.24819059934359733	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	6q14.1__hap1__n152	0.24837801394788878	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	12q13.2__hap1__n216	0.24845745618378337	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	12q13.2__hap2__n61	0.24849902685936986	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	5q33.3__hap1__n307	0.2496321758551952	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	19q12__hap2__n40	0.24981926391026335	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	19p12b__hap1__n57	0.2502590797020157	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	8p23.1a_hg38__hap1__n25	0.2504324360808872	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	1q23.3__hap1__n195	0.250534273571264	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	5q33.3__hap2__n53	0.25062898790306865	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	1q22__hap1__n256	0.2507968010324249	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	1q22__hap2__n40	0.2508043028138888	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	19p12c__hap1__n69	0.25082409321292065	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	19p12c__hap2__n62	0.25087705049205955	0
LTR	4q35.2_hg38__hap1__n61	shared_64_loci	8p23.1a_hg38__hap2__n4	0.25116305534132777	0
