Locus	ID_Full	orig_Locus	ID	Haplotype	Source_Identifier	stable_source_identity_v3	analysis_include	manuscript_public_panel	catalog_5prime_TSD	catalog_3prime_TSD	boundary_join	boundary_source_locus	boundary_5prime_sequence	boundary_3prime_sequence	pair_admission	mismatch_count	boundary_presence_call	boundary_observation_state	catalog_observation_state	superpopulation	length_robust_candidate_difference	length_ambiguous_difference	candidate_length_comparisons
HML-2_15q25.2	HG00731_h1_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_1912	HML-2_15q25.2	HG00731	h1	HG00731#1#haplotype1-0000005#0:74287805-74321251	HML-2_15q25.2|HG00731|h1|graph|historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_15q25.2/HG00731_h1_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13.fa|61188112cde517d5490c843245f78e2ab05ed18b6ef18d4c346d01b5d2140cb3	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				PRESENT	AMR			
HML-2_15q25.2	HG00731_h2_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_1912	HML-2_15q25.2	HG00731	h2	HG00731#2#haplotype2-0000043#0:61769883-61803318	HML-2_15q25.2|HG00731|h2|graph|historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_15q25.2/HG00731_h2_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13.fa|b5438dad7dbc571ba3ef659b604ecb3e521f7b016ba3ead7bfbc0d83a8f1578c	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				PRESENT	AMR			
HML-2_15q25.2	HG00732_h1_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_1912	HML-2_15q25.2	HG00732	h1	HG00732#1#haplotype1-0000021#0:17705428-17738859	HML-2_15q25.2|HG00732|h1|graph|historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_15q25.2/HG00732_h1_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13.fa|d9eca4506b7b4670fabde07d98ce569e84a5fb75448c739be527e835335ec6ee	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				PRESENT	AMR			
HML-2_15q25.2	HG00732_h2_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_1912	HML-2_15q25.2	HG00732	h2	HG00732#2#haplotype2-0000067#0:17809913-17843358	HML-2_15q25.2|HG00732|h2|graph|historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_15q25.2/HG00732_h2_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13.fa|441fc99386173c34aede7ad26e426525be79d472fcff6d967df1865c59a8e741	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				PRESENT	AMR			
HML-2_15q25.2	HG00864_h1_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_1912	HML-2_15q25.2	HG00864	h1	HG00864#1#haplotype1-0000008#0:73216597-73250037	HML-2_15q25.2|HG00864|h1|graph|historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_15q25.2/HG00864_h1_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13.fa|ccb7b7c74a2b59d3b7bb8dc91e019a351f30d5996119f788503284fdf2e7ee50	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				PRESENT	EAS			
HML-2_15q25.2	HG00864_h2_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_1912	HML-2_15q25.2	HG00864	h2	HG00864#2#haplotype2-0000077#0:17726205-17759638	HML-2_15q25.2|HG00864|h2|graph|historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_15q25.2/HG00864_h2_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13.fa|709b073c0c1041c74f8b9e98c9c3a7589a6128692421ca6760752de4b1c03e46	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				PRESENT	EAS			
HML-2_15q25.2	HG01114_h1_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_1912	HML-2_15q25.2	HG01114	h1	HG01114#1#haplotype1-0000040#0:17735828-17769242	HML-2_15q25.2|HG01114|h1|graph|historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_15q25.2/HG01114_h1_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13.fa|5c11535b26b22e5c3d36e4b0d3118d32cda43c82efe678583b225c08905d8230	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				PRESENT	AMR			
HML-2_15q25.2	HG01114_h2_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_1912	HML-2_15q25.2	HG01114	h2	HG01114#2#haplotype2-0000281#0:17709696-17743135	HML-2_15q25.2|HG01114|h2|graph|historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_15q25.2/HG01114_h2_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13.fa|2552bf47fe71c097c88ae24679b73e80c83b929b50f31fddd832b8a66c3caa46	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				PRESENT	AMR			
HML-2_15q25.2	HG01352_h1_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_1912	HML-2_15q25.2	HG01352	h1	HG01352#1#haplotype1-0000008#0:74777757-74806631	HML-2_15q25.2|HG01352|h1|graph|historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_15q25.2/HG01352_h1_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13.fa|1f2e98323da04ee764a71cc6c73f6e0fdf04632e0c84957d47b96d39d12ba92f	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				PRESENT	AMR			
HML-2_15q25.2	HG01352_h2_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_1912	HML-2_15q25.2	HG01352	h2	HG01352#2#haplotype2-0000172#0:73848184-73877058	HML-2_15q25.2|HG01352|h2|graph|historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_15q25.2/HG01352_h2_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13.fa|10a877d3d2027551c3d19965c2cbae89e84e722b39a12ecf0e4cfab04f430dbd	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				PRESENT	AMR			
HML-2_15q25.2	HG01457_h1_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_1912	HML-2_15q25.2	HG01457	h1	HG01457#1#haplotype1-0000034#0:17749016-17782457	HML-2_15q25.2|HG01457|h1|graph|historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_15q25.2/HG01457_h1_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13.fa|e5108de7855b4f0da1f95f6a3b8aa5766a1fab3bc2c3f88c0460691640d34ddd	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				PRESENT	AMR			
HML-2_15q25.2	HG01457_h2_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_1912	HML-2_15q25.2	HG01457	h2	HG01457#2#haplotype2-0000124#0:17742199-17775642	HML-2_15q25.2|HG01457|h2|graph|historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_15q25.2/HG01457_h2_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13.fa|abe0e74a78c4724b6dc2e0312b06deae9d287c105656bf092b5906573c691819	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				PRESENT	AMR			
HML-2_15q25.2	HG01505_h1_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_1912	HML-2_15q25.2	HG01505	h1	HG01505#1#haplotype1-0000008#0:17646897-17675769	HML-2_15q25.2|HG01505|h1|graph|historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_15q25.2/HG01505_h1_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13.fa|971ba4e3ca172cc4df177ef7a19a3204f357266c49af1f360008cfe97d1c478a	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				PRESENT	EUR			
HML-2_15q25.2	HG01505_h2_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_1912	HML-2_15q25.2	HG01505	h2	HG01505#2#haplotype2-0000128#0:77730553-77763971	HML-2_15q25.2|HG01505|h2|graph|historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_15q25.2/HG01505_h2_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13.fa|17e1990fa72e5656e61033170486b25f0591bdb195c46f380b14d0f04ef833f2	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				PRESENT	EUR			
HML-2_15q25.2	HG01573_h1_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_1912	HML-2_15q25.2	HG01573	h1	HG01573#1#haplotype1-0000007#0:40743257-40776700	HML-2_15q25.2|HG01573|h1|graph|historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_15q25.2/HG01573_h1_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13.fa|090e85ed2867f01e0aadc92047b0538e70e65aa5194639b7370556ed96b5f80f	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				PRESENT	AMR			
HML-2_15q25.2	HG01573_h2_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_1912	HML-2_15q25.2	HG01573	h2	HG01573#2#haplotype2-0000084#0:40748161-40781607	HML-2_15q25.2|HG01573|h2|graph|historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_15q25.2/HG01573_h2_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13.fa|123e478482b76172fca2797bef8b2bfcbc0283434e596ed3bfa3c61a4d351117	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				PRESENT	AMR			
HML-2_15q25.2	HG01596_h1_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_1912	HML-2_15q25.2	HG01596	h1	HG01596#1#haplotype1-0000025#0:17656231-17685102	HML-2_15q25.2|HG01596|h1|graph|historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_15q25.2/HG01596_h1_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13.fa|b2e3aaee5473e98133ea1dc3b500053cb4a0c1a4ae4aea2b0735b5384fe088ae	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				PRESENT	EAS			
HML-2_15q25.2	HG01596_h2_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_1912	HML-2_15q25.2	HG01596	h2	HG01596#2#haplotype2-0000098#0:17743636-17777078	HML-2_15q25.2|HG01596|h2|graph|historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_15q25.2/HG01596_h2_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13.fa|3f48c59357a2ae07f406e1be00bcab54be0bfe10e8f5177dbac5cc6ae7bcbdab	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				PRESENT	EAS			
HML-2_15q25.2	HG01890_h1_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_1912	HML-2_15q25.2	HG01890	h1	HG01890#1#haplotype1-0000020#0:73721969-73755402	HML-2_15q25.2|HG01890|h1|graph|historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_15q25.2/HG01890_h1_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13.fa|a8f4f4dbadbc91abc6e040d55c2bfe311aff40fb9460f7ecaa0edbf1598293e2	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				PRESENT	AFR			
HML-2_15q25.2	HG01890_h2_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_1913	HML-2_15q25.2	HG01890	h2	HG01890#2#haplotype2-0000066#0:17721127-17754563	HML-2_15q25.2|HG01890|h2|graph|historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_15q25.2/HG01890_h2_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13.fa|e5b1396a461f093543f527b32cfdb7eaf693d6a7da78b4fb25f845bbef8ad1c3	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				PRESENT	AFR			
HML-2_15q25.2	HG02011_h1_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_1912	HML-2_15q25.2	HG02011	h1	HG02011#1#haplotype1-0000030#0:17726809-17760246	HML-2_15q25.2|HG02011|h1|graph|historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_15q25.2/HG02011_h1_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13.fa|90104b48b3edb66cc0ff27526e2783c20679e8202e0e8e62b58313c3ef5e8770	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				PRESENT	AFR			
HML-2_15q25.2	HG02011_h2_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_1912	HML-2_15q25.2	HG02011	h2	HG02011#2#haplotype2-0000084#0:17713848-17747278	HML-2_15q25.2|HG02011|h2|graph|historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_15q25.2/HG02011_h2_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13.fa|e6fd459d0da205509a0fe0d8de1009c44037b81cdbfbf0df64d9c0fd4b97aa38	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				PRESENT	AFR			
HML-2_15q25.2	HG02018_h1_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_1912	HML-2_15q25.2	HG02018	h1	HG02018#1#haplotype1-0000002#0:17733616-17767043	HML-2_15q25.2|HG02018|h1|graph|historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_15q25.2/HG02018_h1_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13.fa|0f3f372bf75c936f1a60ee483a7fe41b219eb116645af93e2cec72568be1aae8	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				PRESENT	EAS			
HML-2_15q25.2	HG02018_h2_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_1912	HML-2_15q25.2	HG02018	h2	HG02018#2#haplotype2-0000079#0:17734087-17767529	HML-2_15q25.2|HG02018|h2|graph|historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_15q25.2/HG02018_h2_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13.fa|8c6c9bf427bd20c08eb9a409bc4909e62c01fbbce89839ff5a9e1a1bad09c840	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				PRESENT	EAS			
HML-2_15q25.2	HG02059_h1_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_1912	HML-2_15q25.2	HG02059	h1	HG02059#1#haplotype1-0000030#0:62098459-62131902	HML-2_15q25.2|HG02059|h1|graph|historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_15q25.2/HG02059_h1_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13.fa|12b1d5f02cf7ac19901282121979ed606fc165f874b496c56f3d5fcc1bb118bc	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				PRESENT	EAS			
HML-2_15q25.2	HG02059_h2_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_1912	HML-2_15q25.2	HG02059	h2	HG02059#2#haplotype2-0000147#0:72805383-72838793	HML-2_15q25.2|HG02059|h2|graph|historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_15q25.2/HG02059_h2_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13.fa|9fef5a51e8afee11717293a5b51454b8774b6eb04e56d2e20b7804caa5e2f742	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				PRESENT	EAS			
HML-2_15q25.2	HG02106_h1_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_1912	HML-2_15q25.2	HG02106	h1	HG02106#1#haplotype1-0000028#0:73012836-73043532	HML-2_15q25.2|HG02106|h1|graph|historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_15q25.2/HG02106_h1_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13.fa|cb39dd5d637b0b848de77c92fbf123f556b1a74418fa4b8ea013bdf455c5b4e3	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				PRESENT	AMR			
HML-2_15q25.2	HG02106_h2_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_1912	HML-2_15q25.2	HG02106	h2	HG02106#2#haplotype2-0000093#0:74971136-75001832	HML-2_15q25.2|HG02106|h2|graph|historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_15q25.2/HG02106_h2_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13.fa|aefd2e20e6aeded0fbe9054b6a0d05db41775c6aae885941e40229508f044972	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				PRESENT	AMR			
HML-2_15q25.2	HG02282_h1_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_1912	HML-2_15q25.2	HG02282	h1	HG02282#1#haplotype1-0000026#0:73657216-73690628	HML-2_15q25.2|HG02282|h1|graph|historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_15q25.2/HG02282_h1_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13.fa|bbb6a6138b1d6d2105f88db080d2ba1eab5f2e94aeeec15aefe19a43f8196668	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				PRESENT	AFR			
HML-2_15q25.2	HG02282_h2_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_1912	HML-2_15q25.2	HG02282	h2	HG02282#2#haplotype2-0000143#0:76878828-76907698	HML-2_15q25.2|HG02282|h2|graph|historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_15q25.2/HG02282_h2_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13.fa|525451293984cdae927cb8fc74fcdbced7f8d3ff13eb05965e131186bcb45185	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				PRESENT	AFR			
HML-2_15q25.2	HG02492_h1_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_1912	HML-2_15q25.2	HG02492	h1	HG02492#1#haplotype1-0000024#0:17571709-17600345	HML-2_15q25.2|HG02492|h1|graph|historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_15q25.2/HG02492_h1_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13.fa|b2c9ffda07c60b41d7bd2767f649b65c4c848e7ef4218b0447d4df8ce0a92692	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				PRESENT	SAS			
HML-2_15q25.2	HG02492_h2_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_1912	HML-2_15q25.2	HG02492	h2	HG02492#2#haplotype2-0000132#0:17678710-17707581	HML-2_15q25.2|HG02492|h2|graph|historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_15q25.2/HG02492_h2_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13.fa|c17c83c9edcbcec7db2543cf01da389dcda19472ba7c7a23a64c165852801a2a	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				PRESENT	SAS			
HML-2_15q25.2	HG02554_h1_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_1912	HML-2_15q25.2	HG02554	h1	HG02554#1#haplotype1-0000035#0:79720084-79753460	HML-2_15q25.2|HG02554|h1|graph|historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_15q25.2/HG02554_h1_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13.fa|b8156a37847b9877ccc3a972be3775649e20bd089c77e9f57ccd8a55765fe551	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				PRESENT	AFR			
HML-2_15q25.2	HG02554_h2_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_1912	HML-2_15q25.2	HG02554	h2	HG02554#2#haplotype2-0000193#0:76141815-76175262	HML-2_15q25.2|HG02554|h2|graph|historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_15q25.2/HG02554_h2_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13.fa|6bb714318795db0cb5831cfb436da62af8307fac689ebaf71e9e87f57ae6483d	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				PRESENT	AFR			
HML-2_15q25.2	HG02587_h1_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_1912	HML-2_15q25.2	HG02587	h1	HG02587#1#haplotype1-0000035#0:17684066-17717493	HML-2_15q25.2|HG02587|h1|graph|historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_15q25.2/HG02587_h1_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13.fa|5cc38447cac46bcbda17243960cd2784c0adf46998707fd859d782283f1d9222	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				PRESENT	AFR			
HML-2_15q25.2	HG02587_h2_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_1912	HML-2_15q25.2	HG02587	h2	HG02587#2#haplotype2-0000078#0:17725610-17759041	HML-2_15q25.2|HG02587|h2|graph|historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_15q25.2/HG02587_h2_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13.fa|73f19086e35280ac3210b15f36b85ef5cc290abe04700f9d0bbbf8883e3ae2cf	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				PRESENT	AFR			
HML-2_15q25.2	HG02666_h1_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_1912	HML-2_15q25.2	HG02666	h1	HG02666#1#haplotype1-0000017#0:17720532-17753939	HML-2_15q25.2|HG02666|h1|graph|historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_15q25.2/HG02666_h1_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13.fa|e117addbcb9a22fa05a5f5245d30d53b429dc88394f7a1dd48707773cfc0cd99	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				PRESENT	AFR			
HML-2_15q25.2	HG02666_h2_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_1912	HML-2_15q25.2	HG02666	h2	HG02666#2#haplotype2-0000076#0:17745475-17778921	HML-2_15q25.2|HG02666|h2|graph|historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_15q25.2/HG02666_h2_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13.fa|d9ad93ea039b88440defaa32339f84a6b09bc1ae854ab403961e9bb3ae025a9b	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				PRESENT	AFR			
HML-2_15q25.2	HG02769_h1_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_1912	HML-2_15q25.2	HG02769	h1	HG02769#1#haplotype1-0000036#0:17810704-17844139	HML-2_15q25.2|HG02769|h1|graph|historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_15q25.2/HG02769_h1_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13.fa|1ad07557ead22e5bce3c1900060015048bf3884151ec732082c00762ba69cc6f	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				PRESENT	AFR			
HML-2_15q25.2	HG02769_h2_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_1912	HML-2_15q25.2	HG02769	h2	HG02769#2#haplotype2-0000212#0:7770491-7803918	HML-2_15q25.2|HG02769|h2|graph|historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_15q25.2/HG02769_h2_HML-2_15q25.2_graph_hgsvc3-2024-02-23-mc-chm13.fa|dd29eb554102a1ac785c2b1933b59d5f29a64c9013d33f4baea415a39768e594	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				PRESENT	AFR			
