Locus	ID_Full	source_identifier	historical_catalog_source_sha256	alignment_sha256	spliced_alignment_sha256
HML-2_1q43	HG00597_pat_hprc_r2_v1.0.1_HML-2_1q43	HG00597#1#CM085766.1:233832017-233835146	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG00609_mat_hprc_r2_v1.0.1_HML-2_1q43	HG00609#2#CM086356.1:242652689-242655820	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG00609_pat_hprc_r2_v1.0.1_HML-2_1q43	HG00609#1#CM086346.1:239517460-239520589	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG00621_mat_hprc_r2_v1.0.1_HML-2_1q43	HG00621#2#JAHBCC020000029.1:237653613-237656744	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG00621_pat_hprc_r2_v1.0.1_HML-2_1q43	HG00621#1#CM087847.1:235759666-235762797	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG00639_mat_hprc_r2_v1.0.1_HML-2_1q43	HG00639#2#CM088551.1:244539110-244542241	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG00639_pat_hprc_r2_v1.0.1_HML-2_1q43	HG00639#1#CM088536.1:231841323-231844454	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG00642_mat_hprc_r2_v1.0.1_HML-2_1q43	HG00642#2#JBHDSU010000009.1:97682644-97685773	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG00642_pat_hprc_r2_v1.0.1_HML-2_1q43	HG00642#1#JBHDST010000014.1:101987602-101990733	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG00658_mat_hprc_r2_v1.0.1_HML-2_1q43	HG00658#2#JBHIHV010000007.1:89746322-89749453	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG00658_pat_hprc_r2_v1.0.1_HML-2_1q43	HG00658#1#CM088773.1:235199759-235202888	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG00673_mat_hprc_r2_v1.0.1_HML-2_1q43	HG00673#2#JAHBBY020000041.1:32865953-32869084	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG00673_pat_hprc_r2_v1.0.1_HML-2_1q43	HG00673#1#JAHBBZ020000012.1:97760178-97763307	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG00706_mat_hprc_r2_v1.0.1_HML-2_1q43	HG00706#2#CM100055.1:236233385-236236516	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG00706_pat_hprc_r2_v1.0.1_HML-2_1q43	HG00706#1#JBJXWD010000047.1:233315731-233318860	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG00731_h1_HML-2_1q43_graph_hgsvc3-2024-02-23-mc-chm13	HG00731#1#haplotype1-0000016#0:236438961-236471471	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG00731_h2_HML-2_1q43_graph_hgsvc3-2024-02-23-mc-chm13	HG00731#2#haplotype2-0000061#0:244992636-245025154	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG00732_h1_HML-2_1q43_graph_hgsvc3-2024-02-23-mc-chm13	HG00732#1#haplotype1-0000009#0:239584553-239617061	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG00732_h2_HML-2_1q43_graph_hgsvc3-2024-02-23-mc-chm13	HG00732#2#haplotype2-0000102#0:101365629-101398152	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG00733_mat_hprc_r2_v1.0.1_HML-2_1q43	HG00733#2#JAHEPP020000012.1:101352472-101355601	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG00733_pat_hprc_r2_v1.0.1_HML-2_1q43	HG00733#1#JAHEPQ020000006.1:105895176-105898305	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG00735_mat_hprc_r2_v1.0.1_HML-2_1q43	HG00735#2#JAHBCG030000012.1:109016139-109019270	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG00735_pat_hprc_r2_v1.0.1_HML-2_1q43	HG00735#1#JAHBCH020000015.1:98265902-98269033	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG00738_mat_hprc_r2_v1.0.1_HML-2_1q43	HG00738#2#JBHDSY010000002.1:99871746-99874877	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG00738_pat_hprc_r2_v1.0.1_HML-2_1q43	HG00738#1#CM086644.1:238965317-238968448	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG00741_mat_hprc_r2_v1.0.1_HML-2_1q43	HG00741#2#JAHALX020000033.1:240761232-240764363	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG00741_pat_hprc_r2_v1.0.1_HML-2_1q43	HG00741#1#CM087896.1:241154276-241157407	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG00864_h1_HML-2_1q43_graph_hgsvc3-2024-02-23-mc-chm13	HG00864#1#haplotype1-0000002#0:10192214-10224730	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG00864_h2_HML-2_1q43_graph_hgsvc3-2024-02-23-mc-chm13	HG00864#2#haplotype2-0000057#0:10195089-10227601	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG01071_mat_hprc_r2_v1.0.1_HML-2_1q43	HG01071#2#CM089127.1:234424631-234427762	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG01071_pat_hprc_r2_v1.0.1_HML-2_1q43	HG01071#1#CM089111.1:238331393-238334524	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG01074_mat_hprc_r2_v1.0.1_HML-2_1q43	HG01074#2#CM088810.1:233795530-233798661	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG01074_pat_hprc_r2_v1.0.1_HML-2_1q43	HG01074#1#JBHIHW010000042.1:100768069-100771200	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG01081_mat_hprc_r2_v1.0.1_HML-2_1q43	HG01081#2#CM088579.1:248418285-248421414	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG01081_pat_hprc_r2_v1.0.1_HML-2_1q43	HG01081#1#JBHIHG010000016.1:98792364-98795495	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG01099_mat_hprc_r2_v1.0.1_HML-2_1q43	HG01099#2#CM086269.1:236709154-236712285	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG01099_pat_hprc_r2_v1.0.1_HML-2_1q43	HG01099#1#CM086256.1:237278142-237281273	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG01106_mat_hprc_r2_v1.0.1_HML-2_1q43	HG01106#2#CM087963.1:236913231-236916362	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG01106_pat_hprc_r2_v1.0.1_HML-2_1q43	HG01106#1#CM087949.1:238911990-238915121	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG01109_mat_hprc_r2_v1.0.1_HML-2_1q43	HG01109#2#JAHEOZ020000071.1:111409270-111412399	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG01109_pat_hprc_r2_v1.0.1_HML-2_1q43	HG01109#1#JAHEPA020000055.1:91536768-91539897	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG01114_h1_HML-2_1q43_graph_hgsvc3-2024-02-23-mc-chm13	HG01114#1#haplotype1-0000023#0:243763538-243796051	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG01114_h2_HML-2_1q43_graph_hgsvc3-2024-02-23-mc-chm13	HG01114#2#haplotype2-0000280#0:10196106-10228625	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG01123_mat_hprc_r2_v1.0.1_HML-2_1q43	HG01123#2#CM089095.1:235515447-235518578	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG01123_pat_hprc_r2_v1.0.1_HML-2_1q43	HG01123#1#CM089081.1:233881752-233884881	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG01150_mat_hprc_r2_v1.0.1_HML-2_1q43	HG01150#2#JBHIHJ010000030.1:98491753-98494882	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG01150_pat_hprc_r2_v1.0.1_HML-2_1q43	HG01150#1#JBHIHI010000014.1:102212323-102215452	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG01167_hap1_hprc_r2_v1.0.1_HML-2_1q43	HG01167#1#CM094523.1:241056950-241060081	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG01167_hap2_hprc_r2_v1.0.1_HML-2_1q43	HG01167#2#CM094538.1:239248138-239251267	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG01175_mat_hprc_r2_v1.0.1_HML-2_1q43	HG01175#2#JAHALZ020000003.1:97238512-97241643	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG01175_pat_hprc_r2_v1.0.1_HML-2_1q43	HG01175#1#JAHAMA020000001.1:101655594-101658725	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG01192_mat_hprc_r2_v1.0.1_HML-2_1q43	HG01192#2#JBHDVJ010000014.1:106460461-106463592	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG01192_pat_hprc_r2_v1.0.1_HML-2_1q43	HG01192#1#JBHDVI010000004.1:102775647-102778778	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG01243_mat_hprc_r2_v1.0.1_HML-2_1q43	HG01243#2#JAHEOX020000063.1:230631155-230634286	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG01243_pat_hprc_r2_v1.0.1_HML-2_1q43	HG01243#1#CM099601.1:238919106-238922237	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG01252_mat_hprc_r2_v1.0.1_HML-2_1q43	HG01252#2#JBHIHZ010000003.1:100960302-100963433	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG01252_pat_hprc_r2_v1.0.1_HML-2_1q43	HG01252#1#JBHIHY010000009.1:118606766-118609897	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG01255_mat_hprc_r2_v1.0.1_HML-2_1q43	HG01255#2#CM086717.1:235368302-235371433	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG01255_pat_hprc_r2_v1.0.1_HML-2_1q43	HG01255#1#CM086702.1:243444810-243447941	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG01258_mat_hprc_r2_v1.0.1_HML-2_1q43	HG01258#2#JAGYYU020000015.1:109138920-109142051	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG01258_pat_hprc_r2_v1.0.1_HML-2_1q43	HG01258#1#CM088109.1:239504322-239507451	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG01261_mat_hprc_r2_v1.0.1_HML-2_1q43	HG01261#2#CM085915.1:240523256-240526387	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG01261_pat_hprc_r2_v1.0.1_HML-2_1q43	HG01261#1#CM085906.1:232372216-232375347	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG01346_mat_hprc_r2_v1.0.1_HML-2_1q43	HG01346#2#JBHDSS010000011.1:97985395-97988526	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG01346_pat_hprc_r2_v1.0.1_HML-2_1q43	HG01346#1#JBHDSR010000015.1:101979776-101982905	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG01352_h1_HML-2_1q43_graph_hgsvc3-2024-02-23-mc-chm13	HG01352#1#haplotype1-0000014#0:137056699-137089235	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG01352_h2_HML-2_1q43_graph_hgsvc3-2024-02-23-mc-chm13	HG01352#2#haplotype2-0000180#0:10198934-10231452	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG01358_mat_hprc_r2_v1.0.1_HML-2_1q43	HG01358#2#JAGYZA020000006.1:102690091-102693222	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG01358_pat_hprc_r2_v1.0.1_HML-2_1q43	HG01358#1#JAGYZB020000003.1:102745190-102748321	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG01361_mat_hprc_r2_v1.0.1_HML-2_1q43	HG01361#2#CM089035.1:237780379-237783510	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
HML-2_1q43	HG01361_pat_hprc_r2_v1.0.1_HML-2_1q43	HG01361#1#CM089019.1:237289406-237292537	71ffe725ac1c9958be7ec23a334697f51cc516b2c02399e62f5ac50ea5041339	6c0f786449b6a3fb33b03b3a2e59950b03706d24ede7dac46e4bf35ce68c8e6b	2de5c1c3c666407b405ce7b99058be4801060952213dcc9a0a87f99111f94fb0
