region	focal_locus	focal_tip	other_locus	other_tip	patristic_distance	included_in_shared_locus_comparison
LTR	10q24.2	10q24.2__hap1__n189	3q21.2	3q21.2__hap1__n194	0.0445828029207437	True
LTR	10q24.2	10q24.2__hap1__n189	13p13	13p13__hap1__n7	0.0448752078654906	True
LTR	10q24.2	10q24.2__hap1__n189	3q21.2	3q21.2__hap2__n63	0.0458986948352953	True
LTR	10q24.2	10q24.2__hap1__n189	13p13	13p13__hap2__n4	0.0481291910361204	True
LTR	10q24.2	10q24.2__hap1__n189	1p31.1a	1p31.1a__hap1__n173	0.0501134798333753	True
LTR	10q24.2	10q24.2__hap1__n189	3p25.3	3p25.3__hap1__n279	0.0502001539515101	False
LTR	10q24.2	10q24.2__hap1__n189	3p25.3	3p25.3__hap2__n49	0.0512922280461629	False
LTR	10q24.2	10q24.2__hap1__n189	4q32.3	4q32.3__hap1__n157	0.0542316024431298	False
LTR	10q24.2	10q24.2__hap1__n189	1p31.1a	1p31.1a__hap2__n106	0.0549432354771106	True
LTR	10q24.2	10q24.2__hap1__n189	4q32.3	4q32.3__hap2__n141	0.0550389105801897	False
LTR	10q24.2	10q24.2__hap1__n189	10p14	10p14__hap1__n252	0.0574585681519119	True
LTR	10q24.2	10q24.2__hap1__n189	19p12e	19p12e__hap1__n315	0.061995990954436	False
LTR	10q24.2	10q24.2__hap1__n189	10p14	10p14__hap2__n42	0.0622798722619089	True
LTR	10q24.2	10q24.2__hap1__n189	19p12e	19p12e__hap2__n93	0.0628783288104874	False
LTR	10q24.2	10q24.2__hap1__n189	1q32.2	1q32.2__hap2__n12	0.0818555415965187	False
LTR	10q24.2	10q24.2__hap1__n189	1q32.2	1q32.2__hap1__n331	0.0823422498793511	False
LTR	10q24.2	10q24.2__hap1__n189	5p12	5p12__hap1__n225	0.103930060049508	True
LTR	10q24.2	10q24.2__hap1__n189	5p12	5p12__hap2__n175	0.105108549646264	True
LTR	10q24.2	10q24.2__hap1__n189	1p34.3	1p34.3__hap1__n2	0.13227893636257	False
LTR	10q24.2	10q24.2__hap1__n189	11q12.3	11q12.3__hap1__n361	0.149768557913224	True
LTR	10q24.2	10q24.2__hap1__n189	11q12.3	11q12.3__hap2__n65	0.150013432767009	True
LTR	10q24.2	10q24.2__hap1__n189	19q13.12b	19q13.12b__hap1__n245	0.153863268213151	True
LTR	10q24.2	10q24.2__hap1__n189	6p22.1	6p22.1__hap2__n116	0.153891517379803	True
LTR	10q24.2	10q24.2__hap1__n189	6p22.1	6p22.1__hap1__n169	0.154259823358156	True
LTR	10q24.2	10q24.2__hap1__n189	19q13.12b	19q13.12b__hap2__n81	0.155313592313665	True
LTR	10q24.2	10q24.2__hap1__n189	19p12a	19p12a__hap1__n256	0.157936711676054	True
LTR	10q24.2	10q24.2__hap1__n189	19p12a	19p12a__hap2__n111	0.159067773931427	True
LTR	10q24.2	10q24.2__hap1__n189	9q34.3	9q34.3__hap1__n196	0.200214662352671	True
LTR	10q24.2	10q24.2__hap1__n189	9q34.3	9q34.3__hap2__n131	0.20110471306166	True
LTR	10q24.2	10q24.2__hap1__n189	19q13.41	19q13.41__hap1__n201	0.20238181622155	True
LTR	10q24.2	10q24.2__hap1__n189	19q13.41	19q13.41__hap2__n133	0.202839443757081	True
LTR	10q24.2	10q24.2__hap1__n189	1p36.21c	1p36.21c__hap1__n249	0.205854399805921	True
LTR	10q24.2	10q24.2__hap1__n189	6p21.1	6p21.1__hap1__n319	0.206212450385388	True
LTR	10q24.2	10q24.2__hap1__n189	1p36.21c	1p36.21c__hap2__n48	0.206925562728434	True
LTR	10q24.2	10q24.2__hap1__n189	1q43	1q43__hap1__n143	0.207446474728516	False
LTR	10q24.2	10q24.2__hap1__n189	1q43	1q43__hap2__n126	0.208326441283063	False
LTR	10q24.2	10q24.2__hap1__n189	22q11.23	22q11.23__hap1__n95	0.209020987131076	True
LTR	10q24.2	10q24.2__hap1__n189	22q11.23	22q11.23__hap2__n67	0.209315969258787	True
LTR	10q24.2	10q24.2__hap1__n189	6p21.1	6p21.1__hap2__n60	0.209482277643918	True
LTR	10q24.2	10q24.2__hap1__n189	1q24.1	1q24.1__hap1__n335	0.211025679395113	True
LTR	10q24.2	10q24.2__hap1__n189	12p11.21	12p11.21__hap2__n103	0.21136204559185	True
LTR	10q24.2	10q24.2__hap1__n189	1p36.21b	1p36.21b__hap2__n60	0.211725521516575	True
LTR	10q24.2	10q24.2__hap1__n189	1p36.21b	1p36.21b__hap1__n147	0.211883804506291	True
LTR	10q24.2	10q24.2__hap1__n189	12p11.21	12p11.21__hap1__n345	0.212327790109324	True
LTR	10q24.2	10q24.2__hap1__n189	7q11.21	7q11.21__hap2__n66	0.212534212346719	False
LTR	10q24.2	10q24.2__hap1__n189	7q11.21	7q11.21__hap1__n350	0.212598015576055	False
LTR	10q24.2	10q24.2__hap1__n189	14q32.33	14q32.33__hap1__n46	0.213515320335228	True
LTR	10q24.2	10q24.2__hap1__n189	14q32.33	14q32.33__hap2__n1	0.214657272882702	True
LTR	10q24.2	10q24.2__hap1__n189	11p15.4b	11p15.4b__hap1__n389	0.215459433047331	False
LTR	10q24.2	10q24.2__hap1__n189	1q24.1	1q24.1__hap2__n4	0.215742589571267	True
LTR	10q24.2	10q24.2__hap1__n189	11p15.4b	11p15.4b__hap2__n59	0.217120138545492	False
LTR	10q24.2	10q24.2__hap1__n189	19q13.42	19q13.42__hap2__n80	0.21950917314118	True
LTR	10q24.2	10q24.2__hap1__n189	19q13.42	19q13.42__hap1__n382	0.221212312298244	True
LTR	10q24.2	10q24.2__hap1__n189	1p36.21a	1p36.21a__hap1__n306	0.224527059524273	True
LTR	10q24.2	10q24.2__hap1__n189	1p36.21a	1p36.21a__hap2__n10	0.225741933970578	True
LTR	10q24.2	10q24.2__hap1__n189	9q34.11	9q34.11__hap1__n413	0.230633566825197	True
LTR	10q24.2	10q24.2__hap1__n189	9q34.11	9q34.11__hap2__n22	0.232055462920692	True
LTR	10q24.2	10q24.2__hap1__n189	4q13.2	4q13.2__hap1__n85	0.233215834987661	True
LTR	10q24.2	10q24.2__hap1__n189	8q24.3c	8q24.3c__hap2__n52	0.233556304319745	True
LTR	10q24.2	10q24.2__hap1__n189	6q11.1	6q11.1__hap1__n159	0.233763216385471	True
LTR	10q24.2	10q24.2__hap1__n189	8q24.3c	8q24.3c__hap1__n185	0.233859455549784	True
LTR	10q24.2	10q24.2__hap1__n189	12q24.33	12q24.33__hap1__n62	0.234021698146292	False
LTR	10q24.2	10q24.2__hap1__n189	4q13.2	4q13.2__hap2__n65	0.234221335411059	True
LTR	10q24.2	10q24.2__hap1__n189	4p16.3c	4p16.3c__hap2__n79	0.234930551540703	True
LTR	10q24.2	10q24.2__hap1__n189	12q24.33	12q24.33__hap2__n14	0.235140550089859	False
LTR	10q24.2	10q24.2__hap1__n189	6q11.1	6q11.1__hap2__n113	0.235198351887226	True
LTR	10q24.2	10q24.2__hap1__n189	5q33.2	5q33.2__hap1__n356	0.235598882473247	True
LTR	10q24.2	10q24.2__hap1__n189	4p16.3c	4p16.3c__hap1__n125	0.236486335320061	True
LTR	10q24.2	10q24.2__hap1__n189	21p13	21p13__hap1__n28	0.237651926378041	True
LTR	10q24.2	10q24.2__hap1__n189	5q33.2	5q33.2__hap2__n50	0.238052255865104	True
LTR	10q24.2	10q24.2__hap1__n189	4p16.3a	4p16.3a__hap2__n9	0.238660652653138	True
LTR	10q24.2	10q24.2__hap1__n189	15p13a	15p13a__hap1__n12	0.23866648211731	True
LTR	10q24.2	10q24.2__hap1__n189	22p13	22p13__hap1__n16	0.239348853447506	True
LTR	10q24.2	10q24.2__hap1__n189	22p13	22p13__hap2__n15	0.239529062029522	True
LTR	10q24.2	10q24.2__hap1__n189	4q35.2_hg38	4q35.2_hg38__hap2__n16	0.240224109260407	True
LTR	10q24.2	10q24.2__hap1__n189	4p16.1b	4p16.1b__hap1__n114	0.240390932298501	True
LTR	10q24.2	10q24.2__hap1__n189	21p13	21p13__hap2__n22	0.241438549027171	True
LTR	10q24.2	10q24.2__hap1__n189	4p16.1b	4p16.1b__hap2__n96	0.242045378729208	True
LTR	10q24.2	10q24.2__hap1__n189	15p13a	15p13a__hap2__n11	0.242379572236191	True
LTR	10q24.2	10q24.2__hap1__n189	14q11.2	14q11.2__hap2__n26	0.242846478232442	False
LTR	10q24.2	10q24.2__hap1__n189	4q35.2_hg38	4q35.2_hg38__hap1__n61	0.243013047280476	True
LTR	10q24.2	10q24.2__hap1__n189	14q11.2	14q11.2__hap1__n49	0.244061998893016	False
LTR	10q24.2	10q24.2__hap1__n189	4p16.1a	4p16.1a__hap2__n84	0.24464695788909	True
LTR	10q24.2	10q24.2__hap1__n189	4p16.3a	4p16.3a__hap1__n10	0.244821833741889	True
LTR	10q24.2	10q24.2__hap1__n189	4p16.1a	4p16.1a__hap1__n177	0.246177507536668	True
LTR	10q24.2	10q24.2__hap1__n189	3p12.3	3p12.3__hap1__n159	0.248576398853734	True
LTR	10q24.2	10q24.2__hap1__n189	3p12.3	3p12.3__hap2__n53	0.250338314390635	True
LTR	10q24.2	10q24.2__hap1__n189	8p23.1d	8p23.1d__hap1__n106	0.250399770212178	True
LTR	10q24.2	10q24.2__hap1__n189	8p23.1e	8p23.1e__hap1__n153	0.250399770212178	True
LTR	10q24.2	10q24.2__hap1__n189	8p23.1c	8p23.1c__hap1__n114	0.250731471728998	True
LTR	10q24.2	10q24.2__hap1__n189	8p23.1d	8p23.1d__hap2__n34	0.251759505048936	True
LTR	10q24.2	10q24.2__hap1__n189	8p23.1e	8p23.1e__hap2__n34	0.251759505048936	True
LTR	10q24.2	10q24.2__hap1__n189	8p23.1b	8p23.1b__hap1__n59	0.25260632568258	True
LTR	10q24.2	10q24.2__hap1__n189	11p15.4	11p15.4__hap1__n117	0.253353937195558	True
LTR	10q24.2	10q24.2__hap1__n189	8q11.21	8q11.21__hap1__n328	0.253431694488969	True
LTR	10q24.2	10q24.2__hap1__n189	8q11.21	8q11.21__hap2__n142	0.254168207600277	True
LTR	10q24.2	10q24.2__hap1__n189	8p23.1b	8p23.1b__hap2__n40	0.254440059570561	True
LTR	10q24.2	10q24.2__hap1__n189	11p15.4	11p15.4__hap2__n98	0.255343780206929	True
LTR	10q24.2	10q24.2__hap1__n189	8p23.1c	8p23.1c__hap2__n18	0.256706294154504	True
Pol	19p12c	19p12c__hap1__n156	22q11.21	22q11.21__hap2__n37	0.0078666939734334	True
Pol	19p12c	19p12c__hap1__n156	3q27.2	3q27.2__hap2__n73	0.0092776058345438	True
Pol	19p12c	19p12c__hap1__n156	3q27.2	3q27.2__hap1__n191	0.00928975982245846	True
Pol	19p12c	19p12c__hap1__n156	6q14.1	6q14.1__hap1__n128	0.00965500325634782	True
Pol	19p12c	19p12c__hap1__n156	22q11.21	22q11.21__hap1__n84	0.00965667343355484	True
Pol	19p12c	19p12c__hap1__n156	10p12.1	10p12.1__hap2__n72	0.00977158534860654	True
Pol	19p12c	19p12c__hap1__n156	10p12.1	10p12.1__hap1__n198	0.00978452945694987	True
Pol	19p12c	19p12c__hap1__n156	8q11.23_new	8q11.23_new__hap1__n1	0.00998753123198151	True
Pol	19p12c	19p12c__hap1__n156	5q33.3	5q33.3__hap2__n47	0.0101047101403564	True
Pol	19p12c	19p12c__hap1__n156	3q13.2	3q13.2__hap1__n179	0.0103045007523601	True
Pol	19p12c	19p12c__hap1__n156	6q14.1	6q14.1__hap2__n49	0.0103670505653053	True
Pol	19p12c	19p12c__hap1__n156	3q13.2	3q13.2__hap2__n67	0.0105987478649666	True
Pol	19p12c	19p12c__hap1__n156	5q33.3	5q33.3__hap1__n298	0.0108676883753103	True
Pol	19p12c	19p12c__hap1__n156	1q22	1q22__hap2__n30	0.0109452430786088	True
Pol	19p12c	19p12c__hap1__n156	1q22	1q22__hap1__n261	0.0116815710091598	True
Pol	19p12c	19p12c__hap1__n156	11q22.1	11q22.1__hap1__n82	0.0121758141823816	True
Pol	19p12c	19p12c__hap1__n156	11q22.1	11q22.1__hap2__n68	0.0124830170580454	True
Pol	19p12c	19p12c__hap1__n156	7p22.1	7p22.1__hap1__n149	0.0126143828816634	True
Pol	19p12c	19p12c__hap1__n156	7p22.1	7p22.1__hap2__n32	0.0128894523681268	True
Pol	19p12c	19p12c__hap1__n156	12q14.1	12q14.1__hap1__n104	0.0132682929674152	True
Pol	19p12c	19p12c__hap1__n156	19p12b	19p12b__hap2__n10	0.01352860427654	True
Pol	19p12c	19p12c__hap1__n156	8p23.1a_hg38	8p23.1a_hg38__hap1__n24	0.013534848008449	True
Pol	19p12c	19p12c__hap1__n156	12q14.1	12q14.1__hap2__n60	0.0137846903143349	True
Pol	19p12c	19p12c__hap1__n156	19q12	19q12__hap2__n40	0.0142054264914879	True
Pol	19p12c	19p12c__hap1__n156	19q12	19q12__hap1__n328	0.0144956173836258	True
Pol	19p12c	19p12c__hap1__n156	19p12b	19p12b__hap1__n30	0.0145366462792321	True
Pol	19p12c	19p12c__hap1__n156	8p23.1a_hg38	8p23.1a_hg38__hap2__n3	0.0145961006211915	True
Pol	19p12c	19p12c__hap1__n156	Xq21.33	Xq21.33__hap1__n3	0.0146134227021179	True
Pol	19p12c	19p12c__hap1__n156	5p13.3	5p13.3__hap1__n101	0.0161530909548753	True
Pol	19p12c	19p12c__hap1__n156	5p13.3	5p13.3__hap2__n74	0.0164868456507037	True
Pol	19p12c	19p12c__hap1__n156	10q24.2	10q24.2__hap1__n127	0.0171842976614304	True
Pol	19p12c	19p12c__hap1__n156	10q24.2	10q24.2__hap2__n83	0.0173856905278626	True
Pol	19p12c	19p12c__hap1__n156	12q13.2	12q13.2__hap1__n138	0.0191379354981474	True
Pol	19p12c	19p12c__hap1__n156	1q23.3	1q23.3__hap1__n185	0.0206150267816198	True
Pol	19p12c	19p12c__hap1__n156	12q13.2	12q13.2__hap2__n26	0.0210304145782933	True
Pol	19p12c	19p12c__hap1__n156	1q23.3	1q23.3__hap2__n75	0.0220661175114565	True
Pol	19p12c	19p12c__hap1__n156	11q23.3	11q23.3__hap1__n153	0.0255534985588838	True
Pol	19p12c	19p12c__hap1__n156	11q23.3	11q23.3__hap2__n139	0.0259349953522172	True
Pol	19p12c	19p12c__hap1__n156	3q21.2	3q21.2__hap1__n92	0.0307698314679181	True
Pol	19p12c	19p12c__hap1__n156	3q21.2	3q21.2__hap2__n84	0.0311254440682899	True
Pol	19p12c	19p12c__hap1__n156	1p31.1a	1p31.1a__hap1__n108	0.0316785281787307	True
Pol	19p12c	19p12c__hap1__n156	1p31.1a	1p31.1a__hap2__n93	0.0324266601644666	True
Pol	19p12c	19p12c__hap1__n156	10p14	10p14__hap1__n232	0.0339014886125184	True
Pol	19p12c	19p12c__hap1__n156	10p14	10p14__hap2__n40	0.035071500610823	True
Pol	19p12c	19p12c__hap1__n156	13p13	13p13__hap2__n2	0.0361897371663308	True
Pol	19p12c	19p12c__hap1__n156	13p13	13p13__hap1__n7	0.0365913892412653	True
Pol	19p12c	19p12c__hap1__n156	15p13b	15p13b__hap2__n2	0.0367486161016433	True
Pol	19p12c	19p12c__hap1__n156	15p13b	15p13b__hap1__n13	0.0373587288560314	True
Pol	19p12c	19p12c__hap1__n156	21q21.1	21q21.1__hap2__n31	0.0390477993539677	True
Pol	19p12c	19p12c__hap1__n156	21q21.1	21q21.1__hap1__n64	0.039339327423387	True
Pol	19p12c	19p12c__hap1__n156	11q12.3	11q12.3__hap1__n212	0.0546661730837045	True
Pol	19p12c	19p12c__hap1__n156	11q12.3	11q12.3__hap2__n85	0.0556284192169916	True
Pol	19p12c	19p12c__hap1__n156	19q13.12b	19q13.12b__hap1__n226	0.0558573967833776	True
Pol	19p12c	19p12c__hap1__n156	19q13.12b	19q13.12b__hap2__n135	0.0558593471809261	True
Pol	19p12c	19p12c__hap1__n156	19q13.42	19q13.42__hap2__n84	0.0595748131530122	True
Pol	19p12c	19p12c__hap1__n156	19q13.42	19q13.42__hap1__n132	0.0595778589433798	True
Pol	19p12c	19p12c__hap1__n156	6p22.1	6p22.1__hap1__n132	0.0623613853939099	True
Pol	19p12c	19p12c__hap1__n156	6p22.1	6p22.1__hap2__n81	0.0623901496808394	True
Pol	19p12c	19p12c__hap1__n156	3q12.3	3q12.3__hap2__n77	0.0671016933049864	True
Pol	19p12c	19p12c__hap1__n156	3q12.3	3q12.3__hap1__n80	0.0674756469733494	True
Pol	19p12c	19p12c__hap1__n156	19p12a	19p12a__hap1__n219	0.0693239722954205	True
Pol	19p12c	19p12c__hap1__n156	19p12a	19p12a__hap2__n93	0.0699079343601812	True
Pol	19p12c	19p12c__hap1__n156	5p12	5p12__hap2__n83	0.0753165522365603	True
Pol	19p12c	19p12c__hap1__n156	5p12	5p12__hap1__n215	0.0757066017699044	True
Pol	19p12c	19p12c__hap1__n156	12p11.21	12p11.21__hap2__n84	0.0873421967776143	True
Pol	19p12c	19p12c__hap1__n156	19q13.41	19q13.41__hap2__n133	0.0876468904350816	True
Pol	19p12c	19p12c__hap1__n156	12p11.21	12p11.21__hap1__n243	0.0879764922514737	True
Pol	19p12c	19p12c__hap1__n156	19q13.41	19q13.41__hap1__n169	0.0883072015593949	True
Pol	19p12c	19p12c__hap1__n156	22q11.23	22q11.23__hap1__n61	0.101801416575326	True
Pol	19p12c	19p12c__hap1__n156	22q11.23	22q11.23__hap2__n40	0.10183935430101	True
Pol	19p12c	19p12c__hap1__n156	1q21.3	1q21.3__hap1__n310	0.102263667873376	False
Pol	19p12c	19p12c__hap1__n156	1q21.3	1q21.3__hap2__n7	0.102733889361227	False
Pol	19p12c	19p12c__hap1__n156	6p21.1	6p21.1__hap2__n65	0.104265943072286	True
Pol	19p12c	19p12c__hap1__n156	6p21.1	6p21.1__hap1__n238	0.104600072832741	True
Pol	19p12c	19p12c__hap1__n156	5q33.2	5q33.2__hap1__n231	0.104773863778185	True
Pol	19p12c	19p12c__hap1__n156	Xq12	Xq12__hap2__n64	0.104817731683979	False
Pol	19p12c	19p12c__hap1__n156	5q33.2	5q33.2__hap2__n71	0.105130436000007	True
Pol	19p12c	19p12c__hap1__n156	Xq12	Xq12__hap1__n140	0.105292238464512	False
Pol	19p12c	19p12c__hap1__n156	1q24.1	1q24.1__hap2__n129	0.105392262128082	True
Pol	19p12c	19p12c__hap1__n156	8q24.3c	8q24.3c__hap1__n138	0.10563222185274	True
Pol	19p12c	19p12c__hap1__n156	1q24.1	1q24.1__hap1__n150	0.105917941697084	True
Pol	19p12c	19p12c__hap1__n156	8q24.3c	8q24.3c__hap2__n113	0.106010716738161	True
Pol	19p12c	19p12c__hap1__n156	14q32.33	14q32.33__hap1__n51	0.106198848013446	True
Pol	19p12c	19p12c__hap1__n156	1p36.21a	1p36.21a__hap1__n166	0.107429115533185	True
Pol	19p12c	19p12c__hap1__n156	1p36.21c	1p36.21c__hap1__n152	0.107545489825682	True
Pol	19p12c	19p12c__hap1__n156	1p36.21c	1p36.21c__hap2__n96	0.107873516622272	True
Pol	19p12c	19p12c__hap1__n156	1p36.21a	1p36.21a__hap2__n67	0.107942471232034	True
Pol	19p12c	19p12c__hap1__n156	11p15.4	11p15.4__hap1__n207	0.108054972636364	True
Pol	19p12c	19p12c__hap1__n156	11p15.4	11p15.4__hap2__n77	0.108211200053082	True
Pol	19p12c	19p12c__hap1__n156	1p36.21b	1p36.21b__hap2__n44	0.108368409802931	True
Pol	19p12c	19p12c__hap1__n156	8p23.1c	8p23.1c__hap1__n105	0.109725161359744	True
Pol	19p12c	19p12c__hap1__n156	1p36.21b	1p36.21b__hap1__n195	0.109768799091653	True
Pol	19p12c	19p12c__hap1__n156	8p23.1b	8p23.1b__hap2__n35	0.109790432859033	True
Pol	19p12c	19p12c__hap1__n156	8p23.1c	8p23.1c__hap2__n12	0.110117296269372	True
Pol	19p12c	19p12c__hap1__n156	8p23.1d	8p23.1d__hap2__n31	0.110120511138687	True
Pol	19p12c	19p12c__hap1__n156	8p23.1e	8p23.1e__hap1__n87	0.110371197474124	True
Pol	19p12c	19p12c__hap1__n156	8p23.1d	8p23.1d__hap1__n58	0.110390316758025	True
Pol	19p12c	19p12c__hap1__n156	4p16.3c	4p16.3c__hap2__n59	0.110426195894727	True
Pol	19p12c	19p12c__hap1__n156	8p23.1b	8p23.1b__hap1__n41	0.110438226649711	True
Pol	19p12c	19p12c__hap1__n156	14q32.33	14q32.33__hap2__n36	0.110627243219869	True
Pol	19p12c	19p12c__hap1__n156	8p23.1e	8p23.1e__hap2__n39	0.110638126563574	True
Pol	19p12c	19p12c__hap1__n156	4p16.3c	4p16.3c__hap1__n78	0.111556282430064	True
Pol	19p12c	19p12c__hap1__n156	4q13.2	4q13.2__hap2__n37	0.11364992234845	True
Pol	19p12c	19p12c__hap1__n156	Yp11.2	Yp11.2__hap1__n19	0.114100208885515	False
Pol	19p12c	19p12c__hap1__n156	3p12.3	3p12.3__hap1__n129	0.114507266016923	True
Pol	19p12c	19p12c__hap1__n156	4p16.1a	4p16.1a__hap1__n174	0.114616220122196	True
Pol	19p12c	19p12c__hap1__n156	4q35.2_hg38	4q35.2_hg38__hap1__n83	0.114621891860896	True
Pol	19p12c	19p12c__hap1__n156	Yp11.2	Yp11.2__hap2__n17	0.114644246286012	False
Pol	19p12c	19p12c__hap1__n156	4q35.2_hg38	4q35.2_hg38__hap2__n16	0.115075955997722	True
Pol	19p12c	19p12c__hap1__n156	15p13a	15p13a__hap2__n5	0.115105307327151	True
Pol	19p12c	19p12c__hap1__n156	21p13	21p13__hap2__n13	0.115188760279766	True
Pol	19p12c	19p12c__hap1__n156	4q13.2	4q13.2__hap1__n147	0.115295498827256	True
Pol	19p12c	19p12c__hap1__n156	4p16.1a	4p16.1a__hap2__n60	0.115515775492357	True
Pol	19p12c	19p12c__hap1__n156	22p13	22p13__hap2__n6	0.115704938822557	True
Pol	19p12c	19p12c__hap1__n156	15p13a	15p13a__hap1__n12	0.115927004194576	True
Pol	19p12c	19p12c__hap1__n156	21p13	21p13__hap1__n28	0.115930224235059	True
Pol	19p12c	19p12c__hap1__n156	4p16.3a	4p16.3a__hap1__n21	0.116117442222667	True
Pol	19p12c	19p12c__hap1__n156	22p13	22p13__hap1__n14	0.116284286773421	True
Pol	19p12c	19p12c__hap1__n156	9q34.11	9q34.11__hap1__n422	0.116313904262295	True
Pol	19p12c	19p12c__hap1__n156	4p16.3a	4p16.3a__hap2__n13	0.116459396477515	True
Pol	19p12c	19p12c__hap1__n156	9q34.11	9q34.11__hap2__n5	0.116707095134007	True
Pol	19p12c	19p12c__hap1__n156	4p16.1b	4p16.1b__hap1__n96	0.116827641893977	True
Pol	19p12c	19p12c__hap1__n156	9q34.3	9q34.3__hap2__n106	0.11766985462751	True
Pol	19p12c	19p12c__hap1__n156	3p12.3	3p12.3__hap2__n56	0.117741881164963	True
Pol	19p12c	19p12c__hap1__n156	4p16.1b	4p16.1b__hap2__n72	0.117835138725684	True
Pol	19p12c	19p12c__hap1__n156	9q34.3	9q34.3__hap1__n201	0.119097020501829	True
Pol	19p12c	19p12c__hap1__n156	19q13.12a	19q13.12a__hap2__n121	0.120412278435474	False
Pol	19p12c	19p12c__hap1__n156	19q13.12a	19q13.12a__hap1__n277	0.120981692394873	False
Pol	19p12c	19p12c__hap1__n156	11q12.1	11q12.1__hap2__n154	0.125575996208925	False
Pol	19p12c	19p12c__hap1__n156	11q12.1	11q12.1__hap1__n200	0.125958105525171	False
Pol	19p12c	19p12c__hap1__n156	8q11.21	8q11.21__hap2__n100	0.130939370770147	True
Pol	19p12c	19p12c__hap1__n156	8q11.21	8q11.21__hap1__n126	0.131439186410267	True
Pol	19p12c	19p12c__hap1__n156	6q11.1	6q11.1__hap1__n160	0.140848085149492	True
Pol	19p12c	19p12c__hap1__n156	6q11.1	6q11.1__hap2__n105	0.142192251222707	True
Pol	19p12c	19p12c__hap1__n156	20q11.22	20q11.22__hap2__n69	0.164190125321759	False
Pol	19p12c	19p12c__hap1__n156	20q11.22	20q11.22__hap1__n142	0.164407748886983	False
Pol	12q14.1	12q14.1__hap1__n104	6q14.1	6q14.1__hap1__n128	0.00810743249726155	True
Pol	12q14.1	12q14.1__hap1__n104	6q14.1	6q14.1__hap2__n49	0.00881947980621907	True
Pol	12q14.1	12q14.1__hap1__n104	11q22.1	11q22.1__hap1__n82	0.0106282434232953	True
Pol	12q14.1	12q14.1__hap1__n104	11q22.1	11q22.1__hap2__n68	0.0109354462989591	True
Pol	12q14.1	12q14.1__hap1__n104	7p22.1	7p22.1__hap1__n149	0.0110668121225772	True
Pol	12q14.1	12q14.1__hap1__n104	22q11.21	22q11.21__hap2__n37	0.0112119880494063	True
Pol	12q14.1	12q14.1__hap1__n104	7p22.1	7p22.1__hap2__n32	0.0113418816090405	True
Pol	12q14.1	12q14.1__hap1__n104	3q27.2	3q27.2__hap2__n73	0.0117322114049188	True
Pol	12q14.1	12q14.1__hap1__n104	3q27.2	3q27.2__hap1__n191	0.0117443653928335	True
Pol	12q14.1	12q14.1__hap1__n104	19p12b	19p12b__hap2__n10	0.0119810335174537	True
Pol	12q14.1	12q14.1__hap1__n104	8p23.1a_hg38	8p23.1a_hg38__hap1__n24	0.0119872772493627	True
Pol	12q14.1	12q14.1__hap1__n104	10p12.1	10p12.1__hap2__n72	0.0122261909189816	True
Pol	12q14.1	12q14.1__hap1__n104	10p12.1	10p12.1__hap1__n198	0.0122391350273249	True
Pol	12q14.1	12q14.1__hap1__n104	8q11.23_new	8q11.23_new__hap1__n1	0.0124421368023566	True
Pol	12q14.1	12q14.1__hap1__n104	5q33.3	5q33.3__hap2__n47	0.0125593157107314	True
Pol	12q14.1	12q14.1__hap1__n104	3q13.2	3q13.2__hap1__n179	0.0127591063227352	True
Pol	12q14.1	12q14.1__hap1__n104	19p12c	19p12c__hap2__n22	0.0129336192197088	True
Pol	12q14.1	12q14.1__hap1__n104	19p12b	19p12b__hap1__n30	0.0129890755201459	True
Pol	12q14.1	12q14.1__hap1__n104	22q11.21	22q11.21__hap1__n84	0.0130019675095277	True
Pol	12q14.1	12q14.1__hap1__n104	8p23.1a_hg38	8p23.1a_hg38__hap2__n3	0.0130485298621052	True
Pol	12q14.1	12q14.1__hap1__n104	3q13.2	3q13.2__hap2__n67	0.0130533534353417	True
Pol	12q14.1	12q14.1__hap1__n104	Xq21.33	Xq21.33__hap1__n3	0.0130658519430316	True
Pol	12q14.1	12q14.1__hap1__n104	19p12c	19p12c__hap1__n156	0.0132682929674152	True
Pol	12q14.1	12q14.1__hap1__n104	5q33.3	5q33.3__hap1__n298	0.0133222939456854	True
Pol	12q14.1	12q14.1__hap1__n104	1q22	1q22__hap2__n30	0.0133998486489839	True
Pol	12q14.1	12q14.1__hap1__n104	19q12	19q12__hap2__n40	0.0137099628760392	True
Pol	12q14.1	12q14.1__hap1__n104	19q12	19q12__hap1__n328	0.0140001537681771	True
Pol	12q14.1	12q14.1__hap1__n104	1q22	1q22__hap1__n261	0.0141361765795349	True
Pol	12q14.1	12q14.1__hap1__n104	5p13.3	5p13.3__hap1__n101	0.0156576273394266	True
Pol	12q14.1	12q14.1__hap1__n104	5p13.3	5p13.3__hap2__n74	0.015991382035255	True
Pol	12q14.1	12q14.1__hap1__n104	10q24.2	10q24.2__hap1__n127	0.0166888340459817	True
Pol	12q14.1	12q14.1__hap1__n104	10q24.2	10q24.2__hap2__n83	0.0168902269124139	True
Pol	12q14.1	12q14.1__hap1__n104	1q23.3	1q23.3__hap1__n185	0.0201195631661711	True
Pol	12q14.1	12q14.1__hap1__n104	1q23.3	1q23.3__hap2__n75	0.0215706538960078	True
Pol	12q14.1	12q14.1__hap1__n104	12q13.2	12q13.2__hap1__n138	0.0215925410685225	True
