locus	array	sample	haplotype	copy_count	copy_a	copy_b	region	jointly_called_bases	substitution_differences	p_distance	indel_runs	indel_bases	terminal_gap_bases	transitions
7p22.1	HG03453_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03453	pat	2	1	2	5p_LTR	961	6	0.006243496357960458	0	0	0	3
7p22.1	HG03453_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03453	pat	2	1	2	3p_LTR	962	0	0.0	0	0	0	0
7p22.1	HG03453_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03453	pat	2	1	2	gag	2001	0	0.0	0	0	0	0
7p22.1	HG03453_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03453	pat	2	1	2	pro	1005	0	0.0	0	0	0	0
7p22.1	HG03453_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03453	pat	2	1	2	pol	2871	0	0.0	0	0	0	0
7p22.1	HG03453_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03453	pat	2	1	2	env	2100	0	0.0	0	0	0	0
7p22.1	HG03456_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG03456	h1	2	1	2	whole_unit	9459	6	0.0006343165239454488	0	0	0	3
7p22.1	HG03456_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG03456	h1	2	1	2	internal	7536	0	0.0	0	0	0	0
7p22.1	HG03456_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG03456	h1	2	1	2	5p_LTR	961	6	0.006243496357960458	0	0	0	3
7p22.1	HG03456_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG03456	h1	2	1	2	3p_LTR	962	0	0.0	0	0	0	0
7p22.1	HG03456_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG03456	h1	2	1	2	gag	2001	0	0.0	0	0	0	0
7p22.1	HG03456_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG03456	h1	2	1	2	pro	1005	0	0.0	0	0	0	0
7p22.1	HG03456_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG03456	h1	2	1	2	pol	2871	0	0.0	0	0	0	0
7p22.1	HG03456_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG03456	h1	2	1	2	env	2100	0	0.0	0	0	0	0
7p22.1	HG03456_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG03456	h2	2	1	2	whole_unit	9458	16	0.0016916895749629942	1	1	0	11
7p22.1	HG03456_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG03456	h2	2	1	2	internal	7535	7	0.0009289980092899801	1	1	0	6
7p22.1	HG03456_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG03456	h2	2	1	2	5p_LTR	961	2	0.002081165452653486	0	0	0	1
7p22.1	HG03456_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG03456	h2	2	1	2	3p_LTR	962	7	0.007276507276507277	0	0	0	4
7p22.1	HG03456_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG03456	h2	2	1	2	gag	2001	3	0.0014992503748125937	0	0	0	3
7p22.1	HG03456_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG03456	h2	2	1	2	pro	1004	3	0.00298804780876494	1	1	0	2
7p22.1	HG03456_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG03456	h2	2	1	2	pol	2871	2	0.0006966213862765587	0	0	0	2
7p22.1	HG03456_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG03456	h2	2	1	2	env	2100	0	0.0	0	0	0	0
7p22.1	HG03470_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03470	h2	2	1	2	whole_unit	9459	6	0.0006343165239454488	0	0	0	3
7p22.1	HG03470_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03470	h2	2	1	2	internal	7536	0	0.0	0	0	0	0
7p22.1	HG03470_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03470	h2	2	1	2	5p_LTR	961	6	0.006243496357960458	0	0	0	3
7p22.1	HG03470_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03470	h2	2	1	2	3p_LTR	962	0	0.0	0	0	0	0
7p22.1	HG03470_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03470	h2	2	1	2	gag	2001	0	0.0	0	0	0	0
7p22.1	HG03470_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03470	h2	2	1	2	pro	1005	0	0.0	0	0	0	0
7p22.1	HG03470_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03470	h2	2	1	2	pol	2871	0	0.0	0	0	0	0
7p22.1	HG03470_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03470	h2	2	1	2	env	2100	0	0.0	0	0	0	0
7p22.1	HG03471_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03471	h1	2	1	2	whole_unit	9458	18	0.0019031507718333686	1	1	0	13
7p22.1	HG03471_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03471	h1	2	1	2	internal	7535	8	0.00106171201061712	1	1	0	7
7p22.1	HG03471_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03471	h1	2	1	2	5p_LTR	961	3	0.003121748178980229	0	0	0	2
7p22.1	HG03471_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03471	h1	2	1	2	3p_LTR	962	7	0.007276507276507277	0	0	0	4
7p22.1	HG03471_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03471	h1	2	1	2	gag	2001	3	0.0014992503748125937	0	0	0	3
7p22.1	HG03471_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03471	h1	2	1	2	pro	1004	4	0.00398406374501992	1	1	0	3
7p22.1	HG03471_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03471	h1	2	1	2	pol	2871	2	0.0006966213862765587	0	0	0	2
7p22.1	HG03471_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03471	h1	2	1	2	env	2100	0	0.0	0	0	0	0
7p22.1	HG03471_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03471	h2	4	1	2	whole_unit	9458	10	0.0010573059843518714	1	1	0	8
7p22.1	HG03471_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03471	h2	4	1	3	whole_unit	9458	10	0.0010573059843518714	1	1	0	8
7p22.1	HG03471_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03471	h2	4	1	4	whole_unit	9458	16	0.0016916895749629942	1	1	0	12
7p22.1	HG03471_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03471	h2	4	2	3	whole_unit	9459	0	0.0	0	0	0	0
7p22.1	HG03471_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03471	h2	4	2	4	whole_unit	9459	6	0.0006343165239454488	0	0	0	4
7p22.1	HG03471_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03471	h2	4	3	4	whole_unit	9459	6	0.0006343165239454488	0	0	0	4
7p22.1	HG03471_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03471	h2	4	1	2	internal	7535	9	0.0011944260119442602	1	1	0	7
7p22.1	HG03471_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03471	h2	4	1	3	internal	7535	9	0.0011944260119442602	1	1	0	7
7p22.1	HG03471_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03471	h2	4	1	4	internal	7535	9	0.0011944260119442602	1	1	0	7
7p22.1	HG03471_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03471	h2	4	2	3	internal	7536	0	0.0	0	0	0	0
7p22.1	HG03471_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03471	h2	4	2	4	internal	7536	0	0.0	0	0	0	0
7p22.1	HG03471_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03471	h2	4	3	4	internal	7536	0	0.0	0	0	0	0
7p22.1	HG03471_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03471	h2	4	1	2	5p_LTR	961	1	0.001040582726326743	0	0	0	1
7p22.1	HG03471_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03471	h2	4	1	3	5p_LTR	961	1	0.001040582726326743	0	0	0	1
7p22.1	HG03471_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03471	h2	4	1	4	5p_LTR	961	1	0.001040582726326743	0	0	0	1
7p22.1	HG03471_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03471	h2	4	2	3	5p_LTR	961	0	0.0	0	0	0	0
7p22.1	HG03471_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03471	h2	4	2	4	5p_LTR	961	0	0.0	0	0	0	0
7p22.1	HG03471_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03471	h2	4	3	4	5p_LTR	961	0	0.0	0	0	0	0
7p22.1	HG03471_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03471	h2	4	1	2	3p_LTR	962	0	0.0	0	0	0	0
7p22.1	HG03471_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03471	h2	4	1	3	3p_LTR	962	0	0.0	0	0	0	0
7p22.1	HG03471_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03471	h2	4	1	4	3p_LTR	962	6	0.006237006237006237	0	0	0	4
7p22.1	HG03471_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03471	h2	4	2	3	3p_LTR	962	0	0.0	0	0	0	0
7p22.1	HG03471_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03471	h2	4	2	4	3p_LTR	962	6	0.006237006237006237	0	0	0	4
7p22.1	HG03471_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03471	h2	4	3	4	3p_LTR	962	6	0.006237006237006237	0	0	0	4
7p22.1	HG03471_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03471	h2	4	1	2	gag	2001	3	0.0014992503748125937	0	0	0	3
7p22.1	HG03471_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03471	h2	4	1	3	gag	2001	3	0.0014992503748125937	0	0	0	3
7p22.1	HG03471_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03471	h2	4	1	4	gag	2001	3	0.0014992503748125937	0	0	0	3
7p22.1	HG03471_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03471	h2	4	2	3	gag	2001	0	0.0	0	0	0	0
7p22.1	HG03471_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03471	h2	4	2	4	gag	2001	0	0.0	0	0	0	0
7p22.1	HG03471_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03471	h2	4	3	4	gag	2001	0	0.0	0	0	0	0
7p22.1	HG03471_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03471	h2	4	1	2	pro	1004	4	0.00398406374501992	1	1	0	3
7p22.1	HG03471_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03471	h2	4	1	3	pro	1004	4	0.00398406374501992	1	1	0	3
7p22.1	HG03471_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03471	h2	4	1	4	pro	1004	4	0.00398406374501992	1	1	0	3
7p22.1	HG03471_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03471	h2	4	2	3	pro	1005	0	0.0	0	0	0	0
7p22.1	HG03471_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03471	h2	4	2	4	pro	1005	0	0.0	0	0	0	0
7p22.1	HG03471_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03471	h2	4	3	4	pro	1005	0	0.0	0	0	0	0
7p22.1	HG03471_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03471	h2	4	1	2	pol	2871	2	0.0006966213862765587	0	0	0	2
7p22.1	HG03471_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03471	h2	4	1	3	pol	2871	2	0.0006966213862765587	0	0	0	2
7p22.1	HG03471_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03471	h2	4	1	4	pol	2871	2	0.0006966213862765587	0	0	0	2
7p22.1	HG03471_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03471	h2	4	2	3	pol	2871	0	0.0	0	0	0	0
7p22.1	HG03471_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03471	h2	4	2	4	pol	2871	0	0.0	0	0	0	0
7p22.1	HG03471_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03471	h2	4	3	4	pol	2871	0	0.0	0	0	0	0
7p22.1	HG03471_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03471	h2	4	1	2	env	2100	0	0.0	0	0	0	0
7p22.1	HG03471_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03471	h2	4	1	3	env	2100	0	0.0	0	0	0	0
7p22.1	HG03471_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03471	h2	4	1	4	env	2100	0	0.0	0	0	0	0
7p22.1	HG03471_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03471	h2	4	2	3	env	2100	0	0.0	0	0	0	0
7p22.1	HG03471_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03471	h2	4	2	4	env	2100	0	0.0	0	0	0	0
7p22.1	HG03471_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03471	h2	4	3	4	env	2100	0	0.0	0	0	0	0
7p22.1	HG03516_mat_hprc_r2_v1.1.0_HML-2_7p22.1_MULTI	HG03516	mat	2	1	2	whole_unit	9458	16	0.0016916895749629942	1	1	0	12
7p22.1	HG03516_mat_hprc_r2_v1.1.0_HML-2_7p22.1_MULTI	HG03516	mat	2	1	2	internal	7535	9	0.0011944260119442602	1	1	0	7
7p22.1	HG03516_mat_hprc_r2_v1.1.0_HML-2_7p22.1_MULTI	HG03516	mat	2	1	2	5p_LTR	961	1	0.001040582726326743	0	0	0	1
7p22.1	HG03516_mat_hprc_r2_v1.1.0_HML-2_7p22.1_MULTI	HG03516	mat	2	1	2	3p_LTR	962	6	0.006237006237006237	0	0	0	4
7p22.1	HG03516_mat_hprc_r2_v1.1.0_HML-2_7p22.1_MULTI	HG03516	mat	2	1	2	gag	2001	3	0.0014992503748125937	0	0	0	3
7p22.1	HG03516_mat_hprc_r2_v1.1.0_HML-2_7p22.1_MULTI	HG03516	mat	2	1	2	pro	1004	4	0.00398406374501992	1	1	0	3
7p22.1	HG03516_mat_hprc_r2_v1.1.0_HML-2_7p22.1_MULTI	HG03516	mat	2	1	2	pol	2871	2	0.0006966213862765587	0	0	0	2
7p22.1	HG03516_mat_hprc_r2_v1.1.0_HML-2_7p22.1_MULTI	HG03516	mat	2	1	2	env	2100	0	0.0	0	0	0	0
7p22.1	HG03521_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03521	h2	2	1	2	whole_unit	9458	17	0.0017974201733981815	1	1	0	12
7p22.1	HG03521_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03521	h2	2	1	2	internal	7535	8	0.00106171201061712	1	1	0	7
7p22.1	HG03521_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03521	h2	2	1	2	5p_LTR	961	2	0.002081165452653486	0	0	0	1
7p22.1	HG03521_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03521	h2	2	1	2	3p_LTR	962	7	0.007276507276507277	0	0	0	4
7p22.1	HG03521_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03521	h2	2	1	2	gag	2001	3	0.0014992503748125937	0	0	0	3
7p22.1	HG03521_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03521	h2	2	1	2	pro	1004	4	0.00398406374501992	1	1	0	3
7p22.1	HG03521_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03521	h2	2	1	2	pol	2871	2	0.0006966213862765587	0	0	0	2
7p22.1	HG03521_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03521	h2	2	1	2	env	2100	0	0.0	0	0	0	0
7p22.1	HG03579_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03579	pat	2	1	2	whole_unit	9458	16	0.0016916895749629942	1	1	0	11
7p22.1	HG03579_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03579	pat	2	1	2	internal	7535	10	0.0013271400132714001	1	1	0	8
7p22.1	HG03579_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03579	pat	2	1	2	5p_LTR	961	2	0.002081165452653486	0	0	0	1
7p22.1	HG03579_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03579	pat	2	1	2	3p_LTR	962	4	0.004158004158004158	0	0	0	2
7p22.1	HG03579_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03579	pat	2	1	2	gag	2001	4	0.001999000499750125	0	0	0	4
7p22.1	HG03579_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03579	pat	2	1	2	pro	1004	4	0.00398406374501992	1	1	0	3
7p22.1	HG03579_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03579	pat	2	1	2	pol	2871	2	0.0006966213862765587	0	0	0	2
7p22.1	HG03579_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03579	pat	2	1	2	env	2100	0	0.0	0	0	0	0
7p22.1	HG03583_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03583	h1	2	1	2	whole_unit	9458	17	0.0017974201733981815	1	1	0	12
7p22.1	HG03583_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03583	h1	2	1	2	internal	7535	8	0.00106171201061712	1	1	0	7
7p22.1	HG03583_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03583	h1	2	1	2	5p_LTR	961	2	0.002081165452653486	0	0	0	1
7p22.1	HG03583_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03583	h1	2	1	2	3p_LTR	962	7	0.007276507276507277	0	0	0	4
7p22.1	HG03583_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03583	h1	2	1	2	gag	2001	3	0.0014992503748125937	0	0	0	3
7p22.1	HG03583_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03583	h1	2	1	2	pro	1004	4	0.00398406374501992	1	1	0	3
7p22.1	HG03583_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03583	h1	2	1	2	pol	2871	2	0.0006966213862765587	0	0	0	2
7p22.1	HG03583_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03583	h1	2	1	2	env	2100	0	0.0	0	0	0	0
7p22.1	HG03583_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03583	h2	2	1	2	whole_unit	9458	18	0.0019031507718333686	1	1	0	13
7p22.1	HG03583_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03583	h2	2	1	2	internal	7535	8	0.00106171201061712	1	1	0	7
7p22.1	HG03583_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03583	h2	2	1	2	5p_LTR	961	3	0.003121748178980229	0	0	0	2
7p22.1	HG03583_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03583	h2	2	1	2	3p_LTR	962	7	0.007276507276507277	0	0	0	4
7p22.1	HG03583_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03583	h2	2	1	2	gag	2001	3	0.0014992503748125937	0	0	0	3
7p22.1	HG03583_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03583	h2	2	1	2	pro	1004	4	0.00398406374501992	1	1	0	3
7p22.1	HG03583_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03583	h2	2	1	2	pol	2871	2	0.0006966213862765587	0	0	0	2
7p22.1	HG03583_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03583	h2	2	1	2	env	2100	0	0.0	0	0	0	0
7p22.1	HG03654_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03654	mat	2	1	2	whole_unit	9458	19	0.0020088813702685555	1	1	0	14
7p22.1	HG03654_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03654	mat	2	1	2	internal	7535	11	0.00145985401459854	1	1	0	9
7p22.1	HG03654_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03654	mat	2	1	2	5p_LTR	961	1	0.001040582726326743	0	0	0	1
7p22.1	HG03654_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03654	mat	2	1	2	3p_LTR	962	7	0.007276507276507277	0	0	0	4
7p22.1	HG03654_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03654	mat	2	1	2	gag	2001	4	0.001999000499750125	0	0	0	4
7p22.1	HG03654_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03654	mat	2	1	2	pro	1004	4	0.00398406374501992	1	1	0	3
7p22.1	HG03654_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03654	mat	2	1	2	pol	2871	2	0.0006966213862765587	0	0	0	2
7p22.1	HG03654_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03654	mat	2	1	2	env	2100	1	0.0004761904761904762	0	0	0	1
7p22.1	HG03669_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03669	mat	3	1	2	whole_unit	9458	13	0.001374497779657433	1	1	0	10
7p22.1	HG03669_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03669	mat	3	1	3	whole_unit	9458	19	0.0020088813702685555	1	1	0	14
7p22.1	HG03669_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03669	mat	3	2	3	whole_unit	9459	6	0.0006343165239454488	0	0	0	4
7p22.1	HG03669_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03669	mat	3	1	2	internal	7535	10	0.0013271400132714001	1	1	0	8
7p22.1	HG03669_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03669	mat	3	1	3	internal	7535	10	0.0013271400132714001	1	1	0	8
7p22.1	HG03669_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03669	mat	3	2	3	internal	7536	0	0.0	0	0	0	0
7p22.1	HG03669_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03669	mat	3	1	2	5p_LTR	961	3	0.003121748178980229	0	0	0	2
7p22.1	HG03669_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03669	mat	3	1	3	5p_LTR	961	3	0.003121748178980229	0	0	0	2
7p22.1	HG03669_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03669	mat	3	2	3	5p_LTR	961	0	0.0	0	0	0	0
7p22.1	HG03669_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03669	mat	3	1	2	3p_LTR	962	0	0.0	0	0	0	0
7p22.1	HG03669_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03669	mat	3	1	3	3p_LTR	962	6	0.006237006237006237	0	0	0	4
7p22.1	HG03669_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03669	mat	3	2	3	3p_LTR	962	6	0.006237006237006237	0	0	0	4
7p22.1	HG03669_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03669	mat	3	1	2	gag	2001	4	0.001999000499750125	0	0	0	4
7p22.1	HG03669_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03669	mat	3	1	3	gag	2001	4	0.001999000499750125	0	0	0	4
7p22.1	HG03669_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03669	mat	3	2	3	gag	2001	0	0.0	0	0	0	0
7p22.1	HG03669_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03669	mat	3	1	2	pro	1004	4	0.00398406374501992	1	1	0	3
7p22.1	HG03669_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03669	mat	3	1	3	pro	1004	4	0.00398406374501992	1	1	0	3
7p22.1	HG03669_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03669	mat	3	2	3	pro	1005	0	0.0	0	0	0	0
7p22.1	HG03669_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03669	mat	3	1	2	pol	2871	2	0.0006966213862765587	0	0	0	2
7p22.1	HG03669_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03669	mat	3	1	3	pol	2871	2	0.0006966213862765587	0	0	0	2
7p22.1	HG03669_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03669	mat	3	2	3	pol	2871	0	0.0	0	0	0	0
7p22.1	HG03669_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03669	mat	3	1	2	env	2100	0	0.0	0	0	0	0
7p22.1	HG03669_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03669	mat	3	1	3	env	2100	0	0.0	0	0	0	0
7p22.1	HG03669_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03669	mat	3	2	3	env	2100	0	0.0	0	0	0	0
7p22.1	HG03688_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03688	mat	2	1	2	whole_unit	9458	11	0.0011630365827870585	1	1	0	8
7p22.1	HG03688_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03688	mat	2	1	2	internal	7535	8	0.00106171201061712	1	1	0	6
7p22.1	HG03688_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03688	mat	2	1	2	5p_LTR	961	1	0.001040582726326743	0	0	0	1
7p22.1	HG03688_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03688	mat	2	1	2	3p_LTR	962	2	0.002079002079002079	0	0	0	1
7p22.1	HG03688_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03688	mat	2	1	2	gag	2001	3	0.0014992503748125937	0	0	0	3
7p22.1	HG03688_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03688	mat	2	1	2	pro	1004	3	0.00298804780876494	1	1	0	2
7p22.1	HG03688_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG03688	mat	2	1	2	pol	2871	2	0.0006966213862765587	0	0	0	2
