locus	ID_Full	sequence_id	source_file_sha256
HML-2_19p12d	HG02132_mat_hprc_r2_v1.0.1_HML-2_19p12d	s741d50d80193060ba68123947dfa087c87fe847f8b7b6e1c7e41d288b5b2bf72	7ff142f4e0a66a82eaa1b57017fda78518d76b75520827a9f57ff381441a34f4
HML-2_19p12d	HG02132_pat_hprc_r2_v1.0.1_HML-2_19p12d	s741d50d80193060ba68123947dfa087c87fe847f8b7b6e1c7e41d288b5b2bf72	1da745e7afad1ab8fbf0f76a2ef226c2d3bd1e31999c38b55cce81815d55d8ae
HML-2_19p12d	HG02135_mat_hprc_r2_v1.0.1_HML-2_19p12d	s05c5d99c2de34da8ea7839556655bee639f989022cb27a609bf423afa338a43d	18379a97ee560a10c8b8d6b7d291bbb8ad0b6f5890e9d68323c8fbd3a713aab6
HML-2_19p12d	HG02135_pat_hprc_r2_v1.0.1_HML-2_19p12d	s05c5d99c2de34da8ea7839556655bee639f989022cb27a609bf423afa338a43d	61b361a2a80cfcdef51e591d1ef2b819a0257abd69343bcd497b310172b24be9
HML-2_19p12d	HG02145_mat_hprc_r2_v1.0.1_HML-2_19p12d	se5a7d9c643215ead8befe6f412aa83bbfb52fa04cadb91723644684a72c2daa6	2fdcd9b53a1ecdba863d25f6345b069a158536a1cd82405710a9a2b17923eff6
HML-2_19p12d	HG02145_pat_hprc_r2_v1.0.1_HML-2_19p12d	s65bf456c3f03c9959ab3a9787048464540eb22de6e54feaac14c6f2f5c1efad2	75a97039aab39228fa8735b8bd58c6bbebe953a5f32c8eb8e8b4f9aad7ed9d5b
HML-2_19p12d	HG02148_mat_hprc_r2_v1.0.1_HML-2_19p12d	s741d50d80193060ba68123947dfa087c87fe847f8b7b6e1c7e41d288b5b2bf72	91554c5b7daa3471ba0b35d24e185df8c28cd64958628705b6a02efa525d440b
HML-2_19p12d	HG02148_pat_hprc_r2_v1.0.1_HML-2_19p12d	s741d50d80193060ba68123947dfa087c87fe847f8b7b6e1c7e41d288b5b2bf72	c347fac5cecde74441bec484adc1a8df54e955e920e5e5dda56a874096f9424c
HML-2_19p12d	HG02155_hap1_hprc_r2_v1.0.1_HML-2_19p12d	s741d50d80193060ba68123947dfa087c87fe847f8b7b6e1c7e41d288b5b2bf72	147c846ea923459e259a0587d284f89800e718500ae0887713eeda152a0d7860
HML-2_19p12d	HG02155_hap2_hprc_r2_v1.0.1_HML-2_19p12d	s05c5d99c2de34da8ea7839556655bee639f989022cb27a609bf423afa338a43d	2a06889684f8416603257a3914a282beb092dfeae7dd21090c28a763ecfdeb05
HML-2_19p12d	HG02165_hap1_hprc_r2_v1.0.1_HML-2_19p12d	s05c5d99c2de34da8ea7839556655bee639f989022cb27a609bf423afa338a43d	654e8d2b7f58e0dfea47a8af54d1855f61c595ac06a5adbfaf8ab661b0084757
HML-2_19p12d	HG02165_hap2_hprc_r2_v1.0.1_HML-2_19p12d	s05c5d99c2de34da8ea7839556655bee639f989022cb27a609bf423afa338a43d	139fa0525712ac04e24f9f0eb5084a66b207aa024dbbd2aea30c376c43438e4a
HML-2_19p12d	HG02178_hap1_hprc_r2_v1.0.1_HML-2_19p12d	s741d50d80193060ba68123947dfa087c87fe847f8b7b6e1c7e41d288b5b2bf72	15f8bd63d910ef4173756f92983ea3599be2d8856c70f63937a7896da5e648be
HML-2_19p12d	HG02178_hap2_hprc_r2_v1.0.1_HML-2_19p12d	s05c5d99c2de34da8ea7839556655bee639f989022cb27a609bf423afa338a43d	ea40b4c45648336e8c8a406f92fee6dfa07d6d8159c6e10fcd7d4134c9da4939
HML-2_19p12d	HG02257_mat_hprc_r2_v1.1.0_HML-2_19p12d	se5a7d9c643215ead8befe6f412aa83bbfb52fa04cadb91723644684a72c2daa6	5601439dd847bd6253a68bd5b931b9160a852fa1acfd64b330b123bf06421645
HML-2_19p12d	HG02257_pat_hprc_r2_v1.1.0_HML-2_19p12d	s741d50d80193060ba68123947dfa087c87fe847f8b7b6e1c7e41d288b5b2bf72	ce1e0b224f05a328e30e522741a059c2dcd7a6992e14bc07f6375a6c96f4e07a
HML-2_19p12d	HG02258_mat_hprc_r2_v1.0.1_HML-2_19p12d	s05c5d99c2de34da8ea7839556655bee639f989022cb27a609bf423afa338a43d	8445e1769bca509d39d678e42eeaa6098135978c0a24189631d6ce9bb0452914
HML-2_19p12d	HG02258_pat_hprc_r2_v1.0.1_HML-2_19p12d	s05c5d99c2de34da8ea7839556655bee639f989022cb27a609bf423afa338a43d	977b1ace153fd7076edc8f4c9a3273b86390cb0d1b846a42d039286d4a91173e
HML-2_19p12d	HG02273_hap1_hprc_r2_v1.0.1_HML-2_19p12d	s741d50d80193060ba68123947dfa087c87fe847f8b7b6e1c7e41d288b5b2bf72	474c68ce848a770bd4b299e0c8217300375d4ba6030d202f65a1ce7e82f04b4b
HML-2_19p12d	HG02273_hap2_hprc_r2_v1.0.1_HML-2_19p12d	s05c5d99c2de34da8ea7839556655bee639f989022cb27a609bf423afa338a43d	0d90856ecc005ce6ace4f5fea9ef48109425e5af58c603fac31b4716f9a51397
HML-2_19p12d	HG02280_mat_hprc_r2_v1.0.1_HML-2_19p12d	sbe4fe1cf1defb8982088a1767a316ea14cdb69c84cf1f05ac5bf7bcd003a2ed3	f98c49ddc30bef2252ea901a6d05c677cd35cba0a67eb3b7ec05419260e4ee8c
HML-2_19p12d	HG02280_pat_hprc_r2_v1.0.1_HML-2_19p12d	s741d50d80193060ba68123947dfa087c87fe847f8b7b6e1c7e41d288b5b2bf72	e01372b199f948b8d4895f18af789530389936ea1db70696783d938a6eb49a37
HML-2_19p12d	HG02293_mat_hprc_r2_v1.0.1_HML-2_19p12d	s741d50d80193060ba68123947dfa087c87fe847f8b7b6e1c7e41d288b5b2bf72	c439ab5ff288048002aa6af5933d0fde7ca85440d820c2c4e08ff93f7ee753b2
HML-2_19p12d	HG02293_pat_hprc_r2_v1.0.1_HML-2_19p12d	s05c5d99c2de34da8ea7839556655bee639f989022cb27a609bf423afa338a43d	6d05416b2108a87e8925314b838ef9864b46681b8efd8eb090c2bd382c50f70d
HML-2_19p12d	HG02300_mat_hprc_r2_v1.0.1_HML-2_19p12d	s741d50d80193060ba68123947dfa087c87fe847f8b7b6e1c7e41d288b5b2bf72	4b44b3f3c063dd4ae0cbf715fbb1e66820f4abdf654ebbd0e6e6d6dad951c85c
HML-2_19p12d	HG02300_pat_hprc_r2_v1.0.1_HML-2_19p12d	s741d50d80193060ba68123947dfa087c87fe847f8b7b6e1c7e41d288b5b2bf72	482f60e95078812e735f83833dbed742f4c6f40702c917c46717bd823cd6e6cf
HML-2_19p12d	HG02391_hap1_hprc_r2_v1.0.1_HML-2_19p12d	s05c5d99c2de34da8ea7839556655bee639f989022cb27a609bf423afa338a43d	22c3e02016b98b23dd0d40421e762d2ae6a7b52d997e7713ba0803a8b8ff757f
HML-2_19p12d	HG02391_hap2_hprc_r2_v1.0.1_HML-2_19p12d	s741d50d80193060ba68123947dfa087c87fe847f8b7b6e1c7e41d288b5b2bf72	9d3525c126e71f5d65ab33bd9136ce19588e6a03d165e8f4d73a757449d92443
HML-2_19p12d	HG02392_hap1_hprc_r2_v1.0.1_HML-2_19p12d	s741d50d80193060ba68123947dfa087c87fe847f8b7b6e1c7e41d288b5b2bf72	3dfed647216c2993c89bccc77e07aa6861f4e68c54f025cd5e9d018a586aabf7
HML-2_19p12d	HG02392_hap2_hprc_r2_v1.0.1_HML-2_19p12d	s741d50d80193060ba68123947dfa087c87fe847f8b7b6e1c7e41d288b5b2bf72	5280d17f2bd16181ee90d40443da2e59d2a412e197c82fde6a573a695cab6d52
HML-2_19p12d	HG02451_mat_hprc_r2_v1.0.1_HML-2_19p12d	s741d50d80193060ba68123947dfa087c87fe847f8b7b6e1c7e41d288b5b2bf72	f4db78e8ecc2f912441dad4669a0c79ad8c6bfcb09bb73b05003b011e1d54074
HML-2_19p12d	HG02486_mat_hprc_r2_v1.0.1_HML-2_19p12d	s05c5d99c2de34da8ea7839556655bee639f989022cb27a609bf423afa338a43d	6534baf15903d3d78092e05288b80c9782bc1c1105ef253986b18669861ec2ec
HML-2_19p12d	HG02486_pat_hprc_r2_v1.0.1_HML-2_19p12d	s05c5d99c2de34da8ea7839556655bee639f989022cb27a609bf423afa338a43d	a4d5cb75df1e189f38f9a9723f6a1b9265f09c5bdd8a61d40a154dcaf7c06805
HML-2_19p12d	HG02514_mat_hprc_r2_v1.0.1_HML-2_19p12d	s741d50d80193060ba68123947dfa087c87fe847f8b7b6e1c7e41d288b5b2bf72	eee263cb06185ca39e88b4d4776f1c54c295551fd02ce58d03b20f40f2483891
HML-2_19p12d	HG02514_pat_hprc_r2_v1.0.1_HML-2_19p12d	s05c5d99c2de34da8ea7839556655bee639f989022cb27a609bf423afa338a43d	45e3dc25d47a1b8a35830d482f6d615d1a34fb8aeac7dc289f24e64024d0d63e
HML-2_19p12d	HG02523_mat_hprc_r2_v1.0.1_HML-2_19p12d	s741d50d80193060ba68123947dfa087c87fe847f8b7b6e1c7e41d288b5b2bf72	130a606e8dbeec6250c6646839f43164cf0353f65920446e75c1c2587e06b684
HML-2_19p12d	HG02523_pat_hprc_r2_v1.0.1_HML-2_19p12d	s66f794225d2c3273a98eb9fdc2780b52a13a4cee7be87eb62d0e0c401f5dfc98	1a6c5486889111ec6ff891b7153a2f3314e5640d12fefb46332ce080ccec8568
HML-2_19p12d	HG02559_mat_hprc_r2_v1.0.1_HML-2_19p12d	s05c5d99c2de34da8ea7839556655bee639f989022cb27a609bf423afa338a43d	9b79117e5ca6c80872749c53d3188f40d8790fcc8cbe31a49ae40d1fe6f24cb8
HML-2_19p12d	HG02559_pat_hprc_r2_v1.0.1_HML-2_19p12d	s05c5d99c2de34da8ea7839556655bee639f989022cb27a609bf423afa338a43d	b590e5c897a3c9116611842eff88881b789bb4208496925192679fd676346c2d
HML-2_19p12d	HG02572_mat_hprc_r2_v1.0.1_HML-2_19p12d	s01e8e4f987365c10423e57c948cb77858b73906f880ba3f0c3c3e0cc5060ce9b	92c435be1a950ed33f925c1c25ac218366bce2037d5805ad20b13d89bef309cb
HML-2_19p12d	HG02572_pat_hprc_r2_v1.0.1_HML-2_19p12d	s05c5d99c2de34da8ea7839556655bee639f989022cb27a609bf423afa338a43d	b20661b8eff568f93e8bd2ae363ccc8f30015555e58c2045d6fa37ae8fedb546
HML-2_19p12d	HG02583_hap1_hprc_r2_v1.0.1_HML-2_19p12d	s741d50d80193060ba68123947dfa087c87fe847f8b7b6e1c7e41d288b5b2bf72	3655d3a2d7a4e057ec0fda5e7eecd3a47efeddba0c96ce1cd8c1735c588bc6a7
HML-2_19p12d	HG02583_hap2_hprc_r2_v1.0.1_HML-2_19p12d	s05c5d99c2de34da8ea7839556655bee639f989022cb27a609bf423afa338a43d	662980f2927aad29995a440e6552e24eb2cf008f7dc7ed3ab223c733adc245e1
HML-2_19p12d	HG02602_mat_hprc_r2_v1.0.1_HML-2_19p12d	s05c5d99c2de34da8ea7839556655bee639f989022cb27a609bf423afa338a43d	d5ee85cfdaf7010fff07f11f2f65a1c6a2f87f83c2d20a39a6b789518afe574a
HML-2_19p12d	HG02602_pat_hprc_r2_v1.0.1_HML-2_19p12d	s05c5d99c2de34da8ea7839556655bee639f989022cb27a609bf423afa338a43d	9aebb5d044357269fd589f3363a2d362f399e2ba560dd2efd62c03a6a6b75a98
HML-2_19p12d	HG02615_mat_hprc_r2_v1.0.1_HML-2_19p12d	s05c5d99c2de34da8ea7839556655bee639f989022cb27a609bf423afa338a43d	451e4f4ccdacea1f4a6e378e2b5901992fe1ddf9b1b48d9a98add6bafafdb8c4
HML-2_19p12d	HG02615_pat_hprc_r2_v1.0.1_HML-2_19p12d	s01e8e4f987365c10423e57c948cb77858b73906f880ba3f0c3c3e0cc5060ce9b	77863ece22fcbc803f249151f64b739a6f6816e889d8cbcd6ac146c7c801debf
HML-2_19p12d	HG02622_mat_hprc_r2_v1.0.1_HML-2_19p12d	s01e8e4f987365c10423e57c948cb77858b73906f880ba3f0c3c3e0cc5060ce9b	7cdc9428b60056b29e98368635412d8f70b086bfe28299f0e342452c0271d898
HML-2_19p12d	HG02622_pat_hprc_r2_v1.0.1_HML-2_19p12d	se5a7d9c643215ead8befe6f412aa83bbfb52fa04cadb91723644684a72c2daa6	e80b4e7cc51ea4fb8de3e6d54fabbaf6f08a939f20356ba41121ddc05f64a9e3
HML-2_19p12d	HG02630_mat_hprc_r2_v1.0.1_HML-2_19p12d	s05c5d99c2de34da8ea7839556655bee639f989022cb27a609bf423afa338a43d	d1b27c201344ecee451bb03bdda767ba7b903863b8c79f8b1150ce6e152ef3ca
HML-2_19p12d	HG02630_pat_hprc_r2_v1.0.1_HML-2_19p12d	s05c5d99c2de34da8ea7839556655bee639f989022cb27a609bf423afa338a43d	c120293ca5c6437fa6ca00ae5ae7fddf48c68fe6ea7b9143ddde4b91bff259eb
HML-2_19p12d	HG02647_mat_hprc_r2_v1.0.1_HML-2_19p12d	s05c5d99c2de34da8ea7839556655bee639f989022cb27a609bf423afa338a43d	fe27105624886ea8ecf4ef1615bb997b18183cedb4eb270fce6b6d8d0e84f513
HML-2_19p12d	HG02647_pat_hprc_r2_v1.0.1_HML-2_19p12d	s741d50d80193060ba68123947dfa087c87fe847f8b7b6e1c7e41d288b5b2bf72	d148732ec61b52d08017bd2f84eaafeed681a545395f775db856b788e57e185d
HML-2_19p12d	HG02668_mat_hprc_r2_v1.0.1_HML-2_19p12d	s05c5d99c2de34da8ea7839556655bee639f989022cb27a609bf423afa338a43d	0256610023ba4f4053ef17ec66914c9836d0e6f6b13d5c7c00876bfef1db244f
HML-2_19p12d	HG02668_pat_hprc_r2_v1.0.1_HML-2_19p12d	s741d50d80193060ba68123947dfa087c87fe847f8b7b6e1c7e41d288b5b2bf72	9c3feb9836938eaee34255ae54d97682eedf8bf30c8797df24d80d020af5c61f
HML-2_19p12d	HG02698_mat_hprc_r2_v1.0.1_HML-2_19p12d	s05c5d99c2de34da8ea7839556655bee639f989022cb27a609bf423afa338a43d	9f4851dcab9884223af54c17a67f7f5d64a1259c4df226e55230c4efad43be7b
HML-2_19p12d	HG02698_pat_hprc_r2_v1.0.1_HML-2_19p12d	s05c5d99c2de34da8ea7839556655bee639f989022cb27a609bf423afa338a43d	00b80173ae026f4b559a1f58e025cc6eb83a5c23f32aeab42ef1e0571c98d8c6
HML-2_19p12d	HG02717_mat_hprc_r2_v1.0.1_HML-2_19p12d	s05c5d99c2de34da8ea7839556655bee639f989022cb27a609bf423afa338a43d	47382d342f2379613b686a8769b313657dc434c8121cc67dedf6b7381fa6bf02
HML-2_19p12d	HG02717_pat_hprc_r2_v1.0.1_HML-2_19p12d	s05c5d99c2de34da8ea7839556655bee639f989022cb27a609bf423afa338a43d	c05a3e6b7c8468f4894e30f65184c2c6c3c7e4dad7e23068fda06ecf1f6b85dd
HML-2_19p12d	HG02723_mat_hprc_r2_v1.0.1_HML-2_19p12d	s5948121efd6293295428e44f3ae959b95439eaa499c3dbe83f65a749990a0bac	803430afdc2287176e1d7cead2cd65004ccd99d94eb9873737fa531317541e66
HML-2_19p12d	HG02723_pat_hprc_r2_v1.0.1_HML-2_19p12d	s05c5d99c2de34da8ea7839556655bee639f989022cb27a609bf423afa338a43d	93e4c36b8e0d607ed683c2fe2dba562f7c738943a284ea53f23848c204e8cd39
HML-2_19p12d	HG02735_mat_hprc_r2_v1.0.1_HML-2_19p12d	s741d50d80193060ba68123947dfa087c87fe847f8b7b6e1c7e41d288b5b2bf72	f230b0d7c4b154e3fb697f674992421bc515c2855d82497ef3d4112071c73ccd
HML-2_19p12d	HG02735_pat_hprc_r2_v1.0.1_HML-2_19p12d	s05c5d99c2de34da8ea7839556655bee639f989022cb27a609bf423afa338a43d	f1de6e102ee4423014a4bf58f382caa367e1da1bc17b5071fd3a607c6be2093f
HML-2_19p12d	HG02738_mat_hprc_r2_v1.0.1_HML-2_19p12d	s05c5d99c2de34da8ea7839556655bee639f989022cb27a609bf423afa338a43d	69b18e4cc3e334fd472403b1c1545bc406b0f4f9530d97c6bf95cdafe90805a2
HML-2_19p12d	HG02738_pat_hprc_r2_v1.0.1_HML-2_19p12d	s05c5d99c2de34da8ea7839556655bee639f989022cb27a609bf423afa338a43d	2c7444913d25b47a1d5fbb22e4160aaf18ca9c39da0f6c7d2460b98a7c1fbd93
HML-2_19p12d	HG02809_mat_hprc_r2_v1.0.1_HML-2_19p12d	s7a37417a1fda5cc0926bd6cd8fc8b32ad154556d061fafc03598b909184cbba8	9369f863617dacdc741e8aad156e9282f2efb42eaa1dd2fd873a0f6b5290197f
HML-2_19p12d	HG02809_pat_hprc_r2_v1.0.1_HML-2_19p12d	s5948121efd6293295428e44f3ae959b95439eaa499c3dbe83f65a749990a0bac	b49610bad691701bcd94b2f7ea4034da2c41c1df8a78c52760886f37395c72c6
HML-2_19p12d	HG02818_mat_hprc_r2_v1.0.1_HML-2_19p12d	s05c5d99c2de34da8ea7839556655bee639f989022cb27a609bf423afa338a43d	d53f48689aa6dd640b274286af19bd4156d397090c40faaadb67a884ad86bdcd
HML-2_19p12d	HG02818_pat_hprc_r2_v1.0.1_HML-2_19p12d	s05c5d99c2de34da8ea7839556655bee639f989022cb27a609bf423afa338a43d	0c79fed1c845f845272389cb4f2f40be4958019bb0d998f70eeb3b2b9262e4b4
HML-2_19p12d	HG02841_mat_hprc_r2_v1.0.1_HML-2_19p12d	se5a7d9c643215ead8befe6f412aa83bbfb52fa04cadb91723644684a72c2daa6	68d1b9b94f6e832ec39d23944cc2110b9375b2dabdbd9fb4705ec1d8ae33f9a5
HML-2_19p12d	HG02841_pat_hprc_r2_v1.0.1_HML-2_19p12d	s05c5d99c2de34da8ea7839556655bee639f989022cb27a609bf423afa338a43d	f514b0c9297fc44a405704074ece8d03cb4cbdaa2776b93ae5390f6dae3f4f9d
HML-2_19p12d	HG02886_mat_hprc_r2_v1.0.1_HML-2_19p12d	s05c5d99c2de34da8ea7839556655bee639f989022cb27a609bf423afa338a43d	a85467ee5040521ff525904a9e1863e6ba5e37d7fbeb172692c36d2e37852108
HML-2_19p12d	HG02886_pat_hprc_r2_v1.0.1_HML-2_19p12d	s741d50d80193060ba68123947dfa087c87fe847f8b7b6e1c7e41d288b5b2bf72	a3c1c994caa61130e100eb472f4df518988be6733120972b814cc192245080b6
HML-2_19p12d	HG02922_hap1_hprc_r2_v1.0.1_HML-2_19p12d	s05c5d99c2de34da8ea7839556655bee639f989022cb27a609bf423afa338a43d	ad73287f31104fb8383a36df00f7753788139a92e6491b1fbee718bbef502be3
HML-2_19p12d	HG02922_hap2_hprc_r2_v1.0.1_HML-2_19p12d	s05c5d99c2de34da8ea7839556655bee639f989022cb27a609bf423afa338a43d	3c7662d78eba3bf299edbef4ac66e78797721854093ab5d6e0cb69909ed4e86e
HML-2_19p12d	HG02965_hap1_hprc_r2_v1.0.1_HML-2_19p12d	s7a37417a1fda5cc0926bd6cd8fc8b32ad154556d061fafc03598b909184cbba8	effe7190a9cbd41dd385ff5b34cbfc35a41a6840e1289559bdfe2a2b5c3aa981
HML-2_19p12d	HG02965_hap2_hprc_r2_v1.0.1_HML-2_19p12d	sbe4fe1cf1defb8982088a1767a316ea14cdb69c84cf1f05ac5bf7bcd003a2ed3	551ebdf3d9c1f6a8c16f6155a713a8de95843c57ebf2c58fb14dfb4d52043fee
HML-2_19p12d	HG02976_hap1_hprc_r2_v1.0.1_HML-2_19p12d	s66f794225d2c3273a98eb9fdc2780b52a13a4cee7be87eb62d0e0c401f5dfc98	180da2c052fe0ce571521f6482a5841d442afe8ab22ef645ef4a62d55aa07254
HML-2_19p12d	HG02976_hap2_hprc_r2_v1.0.1_HML-2_19p12d	s05c5d99c2de34da8ea7839556655bee639f989022cb27a609bf423afa338a43d	16dc0f48d373b8d2eab4e7ea999f6afce690a7a52cbc982a850c7a529963734a
HML-2_19p12d	HG02984_mat_hprc_r2_v1.0.1_HML-2_19p12d	s5948121efd6293295428e44f3ae959b95439eaa499c3dbe83f65a749990a0bac	8ca827fd5ca5442687148884b8d2eeb785c0c9c4389a6eb9f05f5c043b6cffc6
HML-2_19p12d	HG02984_pat_hprc_r2_v1.0.1_HML-2_19p12d	s5948121efd6293295428e44f3ae959b95439eaa499c3dbe83f65a749990a0bac	e5c516e50d5893cdd8ecab7b1bfa5960e3206fa63f9e447fdf2e6e484e015212
HML-2_19p12d	HG03017_mat_hprc_r2_v1.0.1_HML-2_19p12d	s05c5d99c2de34da8ea7839556655bee639f989022cb27a609bf423afa338a43d	e78442c682e666a0c31f79a315f8a5b1e838e12c9695136f61a9de2b8ca2c52d
HML-2_19p12d	HG03017_pat_hprc_r2_v1.0.1_HML-2_19p12d	s741d50d80193060ba68123947dfa087c87fe847f8b7b6e1c7e41d288b5b2bf72	0ab69848e3267d2f006b79503f9026478d9299dba4caf331fdf0b38a38f00a3d
HML-2_19p12d	HG03041_mat_hprc_r2_v1.0.1_HML-2_19p12d	s05c5d99c2de34da8ea7839556655bee639f989022cb27a609bf423afa338a43d	26d6414a08333bd435d60af2be369c3e5039d9d41c2755e1bbb1405c0f73aa66
HML-2_19p12d	HG03041_pat_hprc_r2_v1.0.1_HML-2_19p12d	s05c5d99c2de34da8ea7839556655bee639f989022cb27a609bf423afa338a43d	3a6ca9dce57d85ac86543eb088e2ba78042dbec83e233a983584dd1d3e5d0f72
HML-2_19p12d	HG03050_mat_hprc_r2_v1.0.1_HML-2_19p12d	s5948121efd6293295428e44f3ae959b95439eaa499c3dbe83f65a749990a0bac	27970760db240a71714b771ce25634439528797edb6bb27aa386b35e4e7725fc
HML-2_19p12d	HG03050_pat_hprc_r2_v1.0.1_HML-2_19p12d	s741d50d80193060ba68123947dfa087c87fe847f8b7b6e1c7e41d288b5b2bf72	b19f4bc19609ca5569df63c2a5a234fffb06e36c012f83a1b8792968e6ccd199
HML-2_19p12d	HG03098_mat_hprc_r2_v1.0.1_HML-2_19p12d	s741d50d80193060ba68123947dfa087c87fe847f8b7b6e1c7e41d288b5b2bf72	ece920988905d625aa9ec980a6cce668fd63c5949243ec0bcc83f5412bc561b1
HML-2_19p12d	HG03098_pat_hprc_r2_v1.0.1_HML-2_19p12d	s741d50d80193060ba68123947dfa087c87fe847f8b7b6e1c7e41d288b5b2bf72	a40b3d8b78c958914634f6222f0561aeeb3d0a883459b2375d88dd3348e784c8
HML-2_19p12d	HG03130_hap1_hprc_r2_v1.0.1_HML-2_19p12d	s05c5d99c2de34da8ea7839556655bee639f989022cb27a609bf423afa338a43d	7d3419e43eda71770809b37bc4749dc7c39bab146798c0d43148a2ad223fbfa9
HML-2_19p12d	HG03130_hap2_hprc_r2_v1.0.1_HML-2_19p12d	s05c5d99c2de34da8ea7839556655bee639f989022cb27a609bf423afa338a43d	e041872cdf8098bf9744707e73a07ae31f041c61a7395e8623a4d5475f464543
HML-2_19p12d	HG03139_hap1_hprc_r2_v1.0.1_HML-2_19p12d	s05c5d99c2de34da8ea7839556655bee639f989022cb27a609bf423afa338a43d	6ae03ab05678730e19588774b74fe0d09b00caeb380695b42770d4152e1d5c9f
HML-2_19p12d	HG03139_hap2_hprc_r2_v1.0.1_HML-2_19p12d	s741d50d80193060ba68123947dfa087c87fe847f8b7b6e1c7e41d288b5b2bf72	dc85308a3bf3559702f704814db2ecaf12d445f710557965207906a09a8b4630
HML-2_19p12d	HG03195_hap1_hprc_r2_v1.0.1_HML-2_19p12d	s05c5d99c2de34da8ea7839556655bee639f989022cb27a609bf423afa338a43d	435952fea9f41ec4950766b455a8cf42e64554791d0785a0ebbe6590228020cb
HML-2_19p12d	HG03195_hap2_hprc_r2_v1.0.1_HML-2_19p12d	s741d50d80193060ba68123947dfa087c87fe847f8b7b6e1c7e41d288b5b2bf72	659cf343881b6ebd848ae7dd775df4b31912837395589b29f6108b5b1656f8de
HML-2_19p12d	HG03209_hap1_hprc_r2_v1.0.1_HML-2_19p12d	s741d50d80193060ba68123947dfa087c87fe847f8b7b6e1c7e41d288b5b2bf72	a110ac0862a36b14f208baab39dfb9ec645a520dd6b6b7d531406f78ef75e281
HML-2_19p12d	HG03209_hap2_hprc_r2_v1.0.1_HML-2_19p12d	s05c5d99c2de34da8ea7839556655bee639f989022cb27a609bf423afa338a43d	9cc6e3e8697430f97197858d4a544c6fefc1668c06748b367a556645ca578bd6
HML-2_19p12d	HG03225_hap1_hprc_r2_v1.0.1_HML-2_19p12d	s741d50d80193060ba68123947dfa087c87fe847f8b7b6e1c7e41d288b5b2bf72	dfa046a7dbe3a129782c7de058c8ee1958d1fc4050a55203885d31d9ded53ab2
HML-2_19p12d	HG03225_hap2_hprc_r2_v1.0.1_HML-2_19p12d	s05c5d99c2de34da8ea7839556655bee639f989022cb27a609bf423afa338a43d	c46518871fcbb474ac9f37c433b582a29f6fffb1abb93e9928a539c009416666
HML-2_19p12d	HG03239_mat_hprc_r2_v1.0.1_HML-2_19p12d	s741d50d80193060ba68123947dfa087c87fe847f8b7b6e1c7e41d288b5b2bf72	5fe2902b2cc91ade9d81e3f0822e22f5650b1381ae210bd144fe74cbd93192bb
HML-2_19p12d	HG03239_pat_hprc_r2_v1.0.1_HML-2_19p12d	s05c5d99c2de34da8ea7839556655bee639f989022cb27a609bf423afa338a43d	6d01a717566d993582c694f3436bf5aff31573ed28140b59ae9698ba6f6133cd
HML-2_19p12d	HG03270_hap1_hprc_r2_v1.0.1_HML-2_19p12d	s741d50d80193060ba68123947dfa087c87fe847f8b7b6e1c7e41d288b5b2bf72	67190686fe84e1d92334ca2909d13d3aa231fed5a497e9b9a792979db0073fdc
HML-2_19p12d	HG03270_hap2_hprc_r2_v1.0.1_HML-2_19p12d	s741d50d80193060ba68123947dfa087c87fe847f8b7b6e1c7e41d288b5b2bf72	c311ac806a1a1c3c025a7d87c20b57bfcb55fcb2a6ad247c49b0b42f382a1067
HML-2_19p12d	HG03369_hap1_hprc_r2_v1.0.1_HML-2_19p12d	s05c5d99c2de34da8ea7839556655bee639f989022cb27a609bf423afa338a43d	c132f811e9fc836eb4e1d025949e5b02f027d17d1b9d7cb40c9c38b00e4b076b
HML-2_19p12d	HG03369_hap2_hprc_r2_v1.0.1_HML-2_19p12d	sbe4fe1cf1defb8982088a1767a316ea14cdb69c84cf1f05ac5bf7bcd003a2ed3	0ef83c9bde4863d1b4b56e00f656b5d983514be09f1403217bf08ea067b08b23
HML-2_19p12d	HG03453_mat_hprc_r2_v1.0.1_HML-2_19p12d	s741d50d80193060ba68123947dfa087c87fe847f8b7b6e1c7e41d288b5b2bf72	24ff6abcadcc2701c52fb261f20e7d1990d36164e528bf1ba4dc8d0db908f640
HML-2_19p12d	HG03453_pat_hprc_r2_v1.0.1_HML-2_19p12d	s741d50d80193060ba68123947dfa087c87fe847f8b7b6e1c7e41d288b5b2bf72	04ae0bfa98374047cdb42e092c06a86b671b35620c59312c7a3763280eee2056
HML-2_19p12d	HG03470_hap1_hprc_r2_v1.0.1_HML-2_19p12d	s05c5d99c2de34da8ea7839556655bee639f989022cb27a609bf423afa338a43d	e20522c000d11a28cbaac42d7b29e07fd5b954735888909032ff33ff616aca6c
HML-2_19p12d	HG03470_hap2_hprc_r2_v1.0.1_HML-2_19p12d	s05c5d99c2de34da8ea7839556655bee639f989022cb27a609bf423afa338a43d	c89c2c4ff46c0472839c6e0abd9333ea9992468e812d2a62d17dbd205a441dbf
HML-2_19p12d	HG03471_hap1_hprc_r2_v1.0.1_HML-2_19p12d	sbe4fe1cf1defb8982088a1767a316ea14cdb69c84cf1f05ac5bf7bcd003a2ed3	57953ff5ba0672027af1cef5a2ef80a59743d46ed02d36e8d9ff7e02c6761ee7
